u,v,highway,length,lanes,risk_score
3807475047,3807475054,residential,25.33896760662902,4,2.092451e-05
3807475047,3807475072,residential,20.750754899867022,4,2.092451e-05
3807475049,3807475059,residential,36.810904880325005,2,1.02936665e-05
3807475049,3807475082,residential,23.835069387339537,6,2.092451e-05
3807475052,4595156252,residential,96.45559090174032,5,3.896753e-05
3807475052,4595156260,primary,49.19603584491309,1,0.0003057371
3807475054,3807475102,residential,25.47122619871806,2,1.02936665e-05
3807475059,3807475065,residential,37.10836133961268,4,2.092451e-05
3807475059,3807475114,residential,43.09706652640632,4,2.1521953e-05
3807475063,3807475067,residential,28.84934691509132,2,1.02936665e-05
3807475063,3807475147,residential,80.980147853602,2,2.8404178e-05
3807475065,3807475067,residential,55.95408234118917,2,2.1521953e-05
3807475065,3807475107,residential,28.9254201245357,1,1.02936665e-05
3807475067,4595276538,residential,19.787990384310973,2,1.02936665e-05
3807475072,3807475088,residential,13.236039564175096,4,2.092451e-05
3807475081,3807475094,residential,28.42388922358588,4,2.092451e-05
3807475081,3807475099,residential,12.18014068462345,4,2.092451e-05
3807475082,3807475088,residential,32.574405354294505,2,1.02936665e-05
3807475082,3807475118,residential,39.57987750038923,2,1.3061258e-05
3807475088,3807475102,residential,32.632823274997115,4,2.092451e-05
3807475088,3807475125,residential,36.12656143173833,2,1.02936665e-05
3807475094,3807475105,residential,5.78281638520253,4,2.092451e-05
3807475099,3807475141,primary,44.50785922222694,1,0.00026454186
10156195533,3807475099,primary,21.75200809462408,1,9.977264e-05
3807475102,3807475105,residential,52.06887165517274,4,2.1521953e-05
3807475102,3807475128,residential,33.732273939137016,4,2.092451e-05
3807475105,3807475127,residential,23.443116828289146,4,2.092451e-05
3807475107,3807475114,residential,42.29177562726825,2,1.3061258e-05
3807475107,3807475129,residential,24.03252310125818,2,1.02936665e-05
3807475107,4595276538,residential,54.83627399632827,2,2.1521953e-05
3807475114,3807475118,residential,33.48586481934952,2,1.02936665e-05
3807475118,3807475125,residential,32.47076913174183,2,1.02936665e-05
3807475118,3807475144,residential,28.12462690244744,2,1.02936665e-05
3807475121,3807475129,residential,48.745973347381465,2,2.1521953e-05
3807475121,3807475136,residential,14.920867833812393,2,1.02936665e-05
3807475121,4595276538,residential,25.58476663843305,2,1.02936665e-05
3807475125,3807475128,residential,26.304533472089087,2,1.02936665e-05
3807475125,3807475164,residential,39.40086758311899,2,1.3061258e-05
3807475127,3807475141,residential,4.181206116220744,4,2.092451e-05
3807475127,3807475155,residential,86.36540330404782,4,3.896753e-05
3807475128,4595156261,residential,34.760239656128235,4,2.092451e-05
3807475129,3807475144,residential,66.1301805046391,2,2.1521953e-05
3807475129,3807475157,residential,30.27390425324304,2,1.02936665e-05
3807475136,3807475140,residential,23.806480564703207,2,1.02936665e-05
3807475136,3807475157,residential,51.440033574941054,2,2.1521953e-05
3807475140,3807475147,residential,22.25286350053813,2,1.02936665e-05
3807475140,3807475177,residential,63.86337868741859,2,2.1521953e-05
3807475141,3807475200,primary,105.73312757973387,1,0.0003057371
3807475144,3807475164,residential,38.535040816927925,1,1.02936665e-05
3807475155,3807475200,residential,60.12620536659711,4,2.8404178e-05
3807475155,4595156261,residential,5.84673419338833,4,2.092451e-05
3807475157,3807475166,residential,55.991760690158856,2,2.1521953e-05
3807475157,3807475177,residential,24.897585681796667,2,1.02936665e-05
3807475164,4595156261,residential,27.3852468347702,4,2.092451e-05
3807475166,3807475190,residential,51.155343552666,2,2.1521953e-05
3807475166,3807475201,residential,65.8447779769252,4,2.8404178e-05
3807475177,3807475199,residential,36.2996859183216,2,1.02936665e-05
3807475178,3807475199,residential,72.15260549921001,2,2.8404178e-05
3807475183,3807475198,residential,27.632736197638817,4,2.092451e-05
3807475183,3807475201,residential,47.92304598607496,4,2.1521953e-05
3807475183,4595156261,residential,38.664281083403765,4,2.092451e-05
3807475190,3807475215,residential,42.04197815735877,2,1.3061258e-05
3807475190,3807475219,residential,47.24335136839101,3,2.1521953e-05
3807475198,3807475213,residential,6.035490191776628,4,2.092451e-05
3807475198,3807475252,residential,46.34310260829026,1,2.1797567e-05
3807475199,3807475212,residential,17.083747148165713,2,1.02936665e-05
3807475200,3807475213,primary,17.786336814236787,1,9.977264e-05
3807475201,3807475219,residential,52.57656185058109,4,2.1521953e-05
3807475201,3807475252,residential,45.70119729553855,4,2.1521953e-05
3807475212,3807475214,residential,18.398588973952062,2,1.02936665e-05
3807475212,3807475215,residential,16.66277425006694,2,1.02936665e-05
3807475213,10156195566,primary,101.11719757959642,1,0.0003057371
3807475214,3807475228,residential,23.04304284831501,2,1.02936665e-05
3807475215,3807475242,residential,52.37996581525462,2,2.1521953e-05
3807475219,3807475242,residential,40.9349354875414,2,1.3061258e-05
3807475228,3807475258,residential,91.58360847136372,2,2.8404178e-05
3807475228,3807475272,residential,67.59515334377592,2,2.1521953e-05
3807475242,3807475270,residential,55.48493350489694,4,2.1521953e-05
3807475252,10156195566,residential,58.06827802316953,1,2.8404178e-05
3807475258,3807475276,residential,47.90831254218554,4,2.1521953e-05
3807475258,3807475282,residential,51.4765429850996,2,2.1521953e-05
3807475270,3807475276,primary,38.99229702898744,1,0.00010854434
10156195566,3807475270,primary,10.231947492330889,1,9.977264e-05
3807475272,3807475282,residential,15.964547516452162,2,1.02936665e-05
3807475276,10156195556,primary,27.207214455843705,1,9.977264e-05
3807475282,3807475300,residential,22.827103561591173,2,1.02936665e-05
3811066658,3811066659,residential,49.99666460807112,4,2.1521953e-05
3811066658,3811441101,tertiary,25.69570948668067,4,5.3612737e-05
3811066658,3811441185,secondary,41.354786217177626,4,0.00010854434
3811066659,3811066660,residential,13.056982591770328,4,2.092451e-05
3811066659,3811066673,residential,109.3511412431704,4,4.294348e-05
3811066660,3811066682,secondary,107.10002428116566,4,0.00025518943
3811066660,4634647436,living_street,32.92853421943267,2,5.3612737e-05
3811066661,3811066663,secondary,58.14993536656229,4,0.00025518943
3811066661,3811066686,residential,101.2374315946736,4,3.896753e-05
3811066661,3811441185,secondary,10.836763136837169,4,9.977264e-05
3811066663,3811066671,secondary,54.939040597136966,4,0.00025518943
3811066663,3811066679,residential,60.015337661919375,4,2.8404178e-05
3811066671,3811066684,residential,25.145136821767853,4,2.092451e-05
3811066671,3811441281,secondary,11.483032414928235,4,9.977264e-05
3811066673,3811066677,residential,29.4834883563761,4,2.092451e-05
3811066673,3811066681,residential,27.587584441472124,5,2.092451e-05
3811066677,3811066681,residential,64.82398479005249,4,2.8404178e-05
3811066677,3811066682,residential,30.09081997726961,4,2.092451e-05
3811066679,3811066683,residential,13.694575434054157,4,2.092451e-05
3811066679,3811066684,residential,24.52241241693988,4,2.092451e-05
3811066681,3811066686,residential,9.923547074883974,2,1.02936665e-05
3811066682,3811066701,secondary,40.63176551260354,4,0.00010854434
3811066684,4583417965,residential,61.45924511853244,4,2.8404178e-05
3811066686,4583417965,residential,20.11423345360621,2,1.02936665e-05
3811066698,3811066707,residential,47.20066310448715,2,2.1521953e-05
3811066701,3811066724,secondary,135.74990469516064,4,0.0003057371
3811066701,4583417965,residential,96.89239657150384,4,3.896753e-05
3811066704,3811066707,residential,32.97510260737296,2,1.02936665e-05
3811066704,3811441281,secondary,79.91167100531602,4,0.00025518943
3811066704,3811441305,residential,27.918717102611083,4,2.092451e-05
3811066704,3811441340,secondary,30.122262289884613,2,5.672571e-05
3811066707,3811066709,residential,37.41995341799257,2,1.02936665e-05
3811066707,4583419116,residential,51.03264794236202,2,2.1521953e-05
3811066709,3811066710,residential,18.17041260478838,2,1.02936665e-05
3811066709,4583417965,residential,122.6947032718714,2,3.295083e-05
3811066710,3811066722,residential,63.84050123944929,2,2.1521953e-05
3811066710,4583419116,residential,9.2517479254022,2,1.02936665e-05
3811066716,3811441340,secondary,89.5106681401494,4,0.00025518943
3811066716,3811441394,secondary,32.9198175707884,4,9.977264e-05
3811066716,4583419117,residential,88.96937698857404,4,3.896753e-05
3811066719,3811066728,residential,37.13015790361878,1,1.02936665e-05
3811066719,3811066750,residential,84.71470594661012,2,2.8404178e-05
3811066719,4583419116,residential,53.03348686043291,2,2.1521953e-05
3811066722,3811066723,residential,17.555267893591008,2,1.02936665e-05
3811066722,3811066741,residential,48.57875656314947,2,2.1521953e-05
3811066723,3811066732,living_street,20.70494612063389,2,5.3612737e-05
3811066723,4583419116,residential,53.34162649084261,2,2.1521953e-05
3811066724,3811066741,residential,167.35859409411384,2,5.3612737e-05
3811066724,4583503106,living_street,58.09617682619803,4,0.00010854434
3811066724,7443848712,secondary,220.5683079366887,4,0.0004517338
3811066728,3811066749,living_street,60.31049180785679,2,0.00010854434
3811066728,4583419117,residential,26.46532212310281,2,1.02936665e-05
3811066741,3811066750,residential,56.19129195496032,2,2.1521953e-05
3811066749,3811066860,residential,25.49956782668815,2,1.02936665e-05
3811066749,4583419117,residential,33.198280477877155,2,1.02936665e-05
3811066750,3811066860,residential,36.64746236914064,2,1.02936665e-05
3811066860,3811066865,residential,17.76413463468452,2,1.02936665e-05
3811066860,3811066915,residential,77.54849811315145,2,2.8404178e-05
3811066865,3811066869,residential,16.476453453521078,2,1.02936665e-05
3811066865,3811066903,residential,61.71577015391213,2,2.1521953e-05
3811066869,3811066873,residential,25.76667796560971,2,1.02936665e-05
3811066869,3811066900,residential,53.15491713835102,2,2.1521953e-05
3811066873,3811066877,residential,16.81695747401844,2,1.02936665e-05
3811066873,3811066906,residential,44.99188845766373,2,2.1521953e-05
3811066877,3811066885,residential,32.08157382883402,6,2.092451e-05
3811066877,3811066913,residential,42.5156828985917,2,1.3061258e-05
3811066885,3811066886,residential,3.863235171492389,2,1.02936665e-05
3811066885,4583223111,residential,112.30515234301572,4,4.294348e-05
3811066886,3811066892,residential,33.22138851142727,2,1.02936665e-05
3811066886,3811066925,residential,43.11398856629288,2,2.0151181e-05
3811066892,3811066894,residential,88.07173457438893,4,3.896753e-05
3811066892,3811066907,residential,15.619682414200543,5,2.092451e-05
3811066894,3811066895,residential,10.842171710752291,4,2.092451e-05
3811066894,4583424595,residential,74.49392145727249,4,3.896753e-05
3811066895,8474097717,secondary,26.52492670463744,4,9.977264e-05
3811066900,3811066903,residential,18.64720885680131,2,1.02936665e-05
3811066900,3811066906,residential,26.771850152507376,2,1.02936665e-05
3811066903,3811066914,residential,13.858540796672962,2,1.02936665e-05
3811066906,3811066913,residential,17.9714043657407,2,1.02936665e-05
3811066907,3811066924,residential,17.834141125595025,3,2.092451e-05
3811066907,3811066927,residential,41.22615447340176,2,1.3061258e-05
3811066913,3811066925,residential,28.40171873184218,4,2.092451e-05
3811066914,3811066915,residential,10.2263017842424,2,1.02936665e-05
3811066914,3811066940,residential,46.65637099047811,2,2.1521953e-05
3811066915,4583420845,residential,4.217531349049737,2,1.02936665e-05
3811066924,3811066936,residential,37.55669826488298,2,1.02936665e-05
3811066924,4583424595,residential,34.84530048304171,2,1.02936665e-05
3811066925,3811066927,residential,7.893428222426698,2,1.02936665e-05
3811066925,3811066951,residential,51.36132038888488,2,2.1521953e-05
3811066927,3811066936,residential,21.485830131316416,4,2.092451e-05
3811066936,3811066951,residential,51.62452653054502,2,2.1521953e-05
3811066940,3811066945,residential,28.21491918684367,2,1.02936665e-05
3811066940,3811066961,residential,35.42927480466405,2,1.02936665e-05
3811066945,3811066964,residential,32.23951807433357,2,1.02936665e-05
3811066945,3811066965,living_street,23.321729389217115,2,5.3612737e-05
3811066951,3811066961,residential,37.8447631281702,2,1.02936665e-05
3811066951,3811066972,residential,35.29765467483026,2,1.02936665e-05
3811066961,3811066985,residential,46.76950117034244,2,2.1521953e-05
3811066971,3811066985,living_street,36.45608478614562,2,5.3612737e-05
3811066972,3811066976,living_street,28.32185807183724,2,5.3612737e-05
3811066972,3811066997,residential,37.45838846000812,2,1.02936665e-05
3811066985,3811066994,residential,16.75633407446352,1,1.02936665e-05
3811066987,3811066993,residential,62.17105789467311,2,2.1521953e-05
3811066987,3811067043,residential,138.45361535016738,2,3.896753e-05
3811066987,4583420845,residential,140.04836113480638,2,3.896753e-05
3811066987,7443848709,secondary,100.34274362762898,2,0.00025518943
3811066993,3811066994,residential,9.931143400361917,2,1.02936665e-05
3811066993,4583434336,residential,175.78699918150122,2,5.3612737e-05
3811066994,3811066997,residential,38.069546581294645,2,1.02936665e-05
3811066995,7443848709,secondary,89.00290115393038,1,0.00025518943
3811066995,7443848712,secondary,54.13668982912104,4,0.00025518943
3811066995,8476907277,secondary,133.27340175449123,1,0.0003057371
3811066997,3811067001,residential,105.5016153195969,2,2.8404178e-05
3811066997,3811067028,residential,89.30878047508781,2,2.8404178e-05
3811067001,3811067003,residential,10.389059276081111,1,1.02936665e-05
3811067001,4583424595,residential,136.06019888353106,1,3.896753e-05
3811067003,3811067019,residential,37.62556795737591,4,2.092451e-05
3811067003,4583434335,residential,27.75092128688136,4,2.092451e-05
3811067012,3811067023,living_street,17.892376367013192,2,5.3612737e-05
3811067012,3811067024,residential,60.99236632928498,2,2.1521953e-05
3811067012,4583434335,residential,35.19929859626482,2,1.02936665e-05
3811067019,3811067021,residential,38.299624596161614,4,2.092451e-05
3811067019,4583434335,residential,25.786627600369343,4,2.092451e-05
3811067021,3811552050,secondary,23.75196768410721,4,9.977264e-05
3811067021,3811554257,secondary,14.28504202107403,4,9.977264e-05
3811067028,3811067032,residential,31.578456142634728,2,1.02936665e-05
3811067028,3811067053,residential,53.26861245951008,2,2.1521953e-05
3811067032,3811067035,residential,28.19981641020108,2,1.02936665e-05
3811067032,3811067055,residential,54.45435660114918,1,2.1521953e-05
3811067035,3811067038,residential,26.59342140753628,4,2.092451e-05
3811067035,3811067059,residential,56.48115707147839,4,2.1521953e-05
3811067038,3811067040,residential,44.29530226622022,2,2.1521953e-05
3811067038,3811067046,living_street,24.476282030661764,1,5.3612737e-05
3811067040,3811067041,residential,61.35755280892214,4,2.8404178e-05
3811067040,3811067062,residential,58.96872011099233,2,2.1521953e-05
3811067040,4583434335,residential,48.48862902429231,4,2.1521953e-05
3811067041,3811554257,secondary,28.58263572348265,4,9.977264e-05
3811067041,3811554269,secondary,12.651707722188116,4,9.977264e-05
3811067043,3811067073,residential,55.9048281962686,2,2.1521953e-05
3811067043,4583434336,residential,84.95134672864228,1,2.8404178e-05
3811067052,3811067053,residential,13.125182933939488,4,2.092451e-05
3811067052,3811067075,residential,43.55171473594838,2,2.1521953e-05
3811067052,4583434336,residential,12.24971766426095,2,1.02936665e-05
3811067053,3811067054,residential,8.568531889510165,2,1.02936665e-05
3811067054,3811067055,residential,22.5865503883674,2,1.02936665e-05
3811067054,3811067097,residential,97.57342251407884,2,2.8404178e-05
3811067055,3811067056,residential,2.922355421518695,2,1.02936665e-05
3811067056,3811067059,residential,26.34664886109765,2,1.02936665e-05
3811067056,3811067101,residential,97.80111783940016,2,2.8404178e-05
3811067059,3811067061,residential,24.89658307179814,2,1.02936665e-05
3811067059,3811067103,residential,97.4939971898686,2,2.8404178e-05
3811067061,3811067063,residential,24.191986166059227,2,1.02936665e-05
3811067061,3811067105,residential,97.90793157776832,2,2.8404178e-05
3811067062,3811067063,residential,22.71259701312373,2,1.02936665e-05
3811067062,3811067070,residential,58.97813285090031,4,2.8404178e-05
3811067062,3811067112,residential,98.89279936138811,2,2.8404178e-05
3811067063,3811067107,residential,98.4280787810808,2,2.8404178e-05
3811067067,3811067075,living_street,24.63762442170828,2,5.3612737e-05
3811067070,3811554279,secondary,21.37295792123484,4,9.977264e-05
3811067070,3811554293,secondary,24.67610834694379,4,9.977264e-05
3811067072,3811067073,living_street,41.111634366049394,2,5.3612737e-05
3811067073,3811067090,residential,45.12377491217779,2,2.1521953e-05
3811067075,3811067095,residential,54.01666160979705,2,2.1521953e-05
3811067078,3811067092,living_street,32.64690630329013,2,5.3612737e-05
3811067080,3811067087,residential,73.85003796524552,2,2.8404178e-05
3811067084,3811067113,residential,49.752458082829264,2,2.1521953e-05
3811067084,3811325350,tertiary,39.29438752480098,2,5.672571e-05
3811067087,3811067088,residential,55.82551503755016,2,2.1521953e-05
3811067087,3811067118,secondary,57.45201883529676,2,0.000156775
3811067087,7485914119,secondary,27.56624436869244,4,9.977264e-05
3811067088,3811067098,residential,22.43658189527612,2,1.02936665e-05
3811067090,3811067092,tertiary,22.90393234083951,2,5.3612737e-05
3811067090,3811325350,tertiary,9.98024972904354,2,5.3612737e-05
3811067092,3811067094,tertiary,30.764877997156265,2,5.3612737e-05
3811067094,3811067095,tertiary,18.51151359703903,2,5.3612737e-05
3811067094,4583451433,residential,73.60080346224223,2,2.8404178e-05
3811067095,3811067096,tertiary,15.58803039422095,2,5.3612737e-05
3811067096,3811067097,tertiary,10.63047731401578,2,5.3612737e-05
3811067096,3811067128,residential,74.59749423494733,2,2.8404178e-05
3811067097,3811067099,tertiary,9.861102267416136,2,5.3612737e-05
3811067098,3811067118,residential,73.65669685852497,2,2.8404178e-05
3811067098,3811325354,residential,64.95850652211311,2,2.1521953e-05
3811067099,3811067101,tertiary,16.106717294364692,2,5.3612737e-05
3811067099,3811067130,residential,77.54314054942834,2,2.8404178e-05
3811067101,3811067102,tertiary,4.607561857122974,2,5.3612737e-05
3811067102,3811067103,tertiary,20.627519554873714,2,5.3612737e-05
3811067102,3811067131,residential,79.44541955357016,2,2.8404178e-05
3811067103,3811067105,tertiary,25.367133868879407,2,5.3612737e-05
3811067103,4583451431,residential,81.97444912805685,2,2.8404178e-05
3811067105,3811067107,tertiary,22.613595840308783,2,5.3612737e-05
3811067105,4583451432,residential,84.99051981658516,2,2.8404178e-05
3811067107,3811067112,tertiary,23.49767410888385,2,5.3612737e-05
3811067107,3811067134,residential,88.11436805899686,2,2.8404178e-05
3811067110,3811067113,living_street,16.17508885559406,2,5.3612737e-05
3811067112,3811067136,residential,91.67007815049423,2,2.8404178e-05
3811067113,3811067114,residential,9.549961883816572,2,1.02936665e-05
3811067118,3811067127,secondary,14.649387189631708,2,5.672571e-05
3811067127,3811326361,secondary,19.95693782814508,2,5.672571e-05
3811067127,8476757763,residential,24.25949440371583,2,1.02936665e-05
3811067128,3811067130,residential,20.706116058696388,2,1.02936665e-05
3811067128,4583451433,residential,41.968610359123055,2,1.3061258e-05
3811067130,3811067131,residential,19.345374262522384,2,1.02936665e-05
3811067131,4583451431,residential,21.337958573935545,4,2.092451e-05
3811067134,3811067136,residential,21.467116722452964,4,2.092451e-05
3811067134,4583451432,residential,25.33756834613599,1,1.02936665e-05
3811067136,3811067137,residential,60.3840546608768,4,2.8404178e-05
3811078662,3811078663,secondary,14.588165234996865,5,9.977264e-05
3811078662,3811078665,residential,60.05506535922711,5,2.8404178e-05
3811078662,3811554551,residential,108.43321063980255,2,3.295083e-05
3811078662,3811554562,secondary,191.0039128152833,2,0.0004517338
3811078663,3811078666,residential,48.46611920059848,5,2.1521953e-05
3811078665,3811078666,residential,82.39947599229235,5,3.896753e-05
3811078665,3811078671,residential,63.501893605768345,6,2.8404178e-05
3811078666,3811078691,residential,111.71716095849789,2,3.295083e-05
3811078667,3811078689,residential,146.57281930549584,4,5.3612737e-05
3811078671,3811078677,primary,25.33240186748724,6,9.977264e-05
3811078671,3811554587,primary,45.806047070706384,6,0.00025518943
3811078671,3811554628,residential,83.54340666775104,6,3.896753e-05
3811078677,3811078694,residential,134.99223923987375,2,3.896753e-05
3811078677,3811554631,primary,70.84633149636034,6,0.0003057371
3811078679,3811078686,residential,68.86046620048535,2,2.1521953e-05
3811078682,3811078693,residential,69.75570468901898,5,2.8404178e-05
3811078682,4583440600,residential,33.228970839097734,5,2.092451e-05
3811078682,4583440601,residential,28.36710918938345,5,2.092451e-05
3811078686,3811078699,residential,56.82649973943782,2,2.1521953e-05
3811078686,4583440601,residential,59.110397308997584,2,2.1521953e-05
3811078689,3811078690,residential,9.628962099999477,2,1.02936665e-05
3811078690,3811078691,residential,19.857646773103543,2,1.02936665e-05
3811078690,3811078712,residential,76.81489709202143,2,2.8404178e-05
3811078691,3811078694,residential,52.6604771019883,2,2.1521953e-05
3811078691,3811078712,residential,61.88377830002236,2,2.1521953e-05
3811078693,3811078696,residential,30.89947490013757,2,1.02936665e-05
3811078693,4583440601,residential,41.81075056295645,2,1.3061258e-05
3811078696,3811078700,residential,27.650027045372763,2,1.02936665e-05
3811078697,3811078700,residential,73.35139807467303,2,2.8404178e-05
3811078697,4582162948,residential,30.657045426102336,2,1.02936665e-05
3811078697,4583440601,residential,27.08708398090025,2,1.02936665e-05
3811078698,3811078699,residential,3.435628246318999,2,1.02936665e-05
3811078698,3811078701,residential,77.13103121986704,2,2.8404178e-05
3811078699,4582162948,residential,57.71326103922654,2,2.1521953e-05
3811078701,3811078717,residential,47.16747376888687,2,2.1521953e-05
3811078717,3811078722,residential,152.46988635018198,2,5.3612737e-05
3811078722,4582162950,residential,73.03317813823693,2,2.8404178e-05
3811078747,4582165213,residential,61.92502836973328,6,2.8404178e-05
3811078747,8460984675,primary,91.13298677054456,6,0.0003057371
3811078752,3811078755,secondary,52.25273475550206,2,0.000156775
3811078752,3811092381,secondary,5.570976486611109,6,9.977264e-05
3811078752,4582158286,residential,79.62275288105778,6,3.896753e-05
3811078754,3811078755,residential,122.7199153661696,4,4.294348e-05
3811078754,4582165213,secondary,45.85935694234611,4,0.000156775
3811078754,8460984671,secondary,47.79182235119899,4,0.000156775
3811078755,3811092420,secondary,57.58081484034432,2,0.000156775
3811092362,4580533283,tertiary,42.75625815029014,2,5.672571e-05
3811092363,3811092371,residential,79.14799816320395,6,3.896753e-05
3811092369,3811092399,residential,198.2837005048769,2,0.00010854434
3811092369,4580533283,residential,5.7687662106349,2,1.02936665e-05
3811092376,3811092378,residential,56.31021056487728,6,2.1521953e-05
3811092376,3811092381,secondary,68.84255135228004,2,0.00025518943
3811092378,3811092384,residential,35.0850455353603,2,1.02936665e-05
3811092378,3811092387,residential,49.91885289259167,2,2.1521953e-05
3811092381,3811092387,residential,53.32512321659347,2,2.1521953e-05
3811092383,3811092390,tertiary,31.88901139151428,2,5.3612737e-05
3811092383,3811092398,residential,81.24780484811944,2,2.8404178e-05
3811092383,4580533283,tertiary,181.4019373461827,2,0.0003057371
3811092384,3811092402,residential,42.31740420244405,2,1.3061258e-05
3811092384,3811092403,residential,46.47578494385765,2,2.1521953e-05
3811092387,3811092403,residential,37.87796712619219,2,1.02936665e-05
3811092390,3811092396,tertiary,11.07786104099457,2,5.3612737e-05
3811092390,3811092407,residential,59.601596392330144,2,2.1521953e-05
3811092396,3811092406,tertiary,22.43900976422556,2,5.3612737e-05
3811092396,3811092417,residential,64.37869988958688,2,2.1521953e-05
3811092398,3811092407,residential,54.5905786179235,2,2.1521953e-05
3811092398,3811092408,residential,35.3748482184775,2,1.02936665e-05
3811092399,3811092402,residential,137.45408403583747,2,3.896753e-05
3811092399,3811092408,residential,18.936116746634912,2,1.02936665e-05
3811092402,3811092424,residential,62.43734560249792,2,2.1521953e-05
3811092403,4580539386,residential,145.5465539106063,2,3.896753e-05
3811092406,3811092423,residential,63.20746874050509,2,2.1521953e-05
3811092406,3811139719,tertiary,8.611340531209816,2,5.3612737e-05
3811092407,3811092417,residential,30.88874060192404,2,1.02936665e-05
3811092408,3811092415,residential,27.01872114135405,2,1.02936665e-05
3811092411,3811092420,residential,108.37667936591332,2,3.295083e-05
3811092414,3811092425,residential,43.18924569425434,2,2.0151181e-05
3811092414,3811092426,residential,64.21087515260302,2,2.1521953e-05
3811092414,3811092438,residential,42.675851422418425,2,1.3061258e-05
3811092415,3811092426,residential,34.65250864878384,2,1.02936665e-05
3811092415,3811092442,residential,69.61513775422237,2,2.8404178e-05
3811092417,3811092423,residential,20.907431532022155,2,1.02936665e-05
3811092420,10678122647,secondary,50.515869816981386,6,0.00025518943
3811092423,3811092442,residential,37.81991049140686,2,1.02936665e-05
3811092423,3811139871,residential,93.85913733871656,6,3.896753e-05
3811092424,3811092425,residential,4.601026409895378,2,1.02936665e-05
3811092424,3811092430,residential,44.383788974126816,2,2.1521953e-05
3811092425,3811092444,residential,35.592262194242295,2,1.02936665e-05
3811092426,3811092438,residential,29.992911564005247,6,2.092451e-05
3811092430,3811092436,residential,25.555766364565105,2,1.02936665e-05
3811092430,3811092452,residential,40.7248709723399,2,1.3061258e-05
3811092436,3811092557,residential,45.39607683867706,2,2.1521953e-05
3811092436,3811092568,residential,77.59841413013405,2,2.8404178e-05
3811092438,3811092444,residential,36.57276661810376,2,1.02936665e-05
3811092442,3811092561,residential,59.97823470355619,6,2.8404178e-05
3811092442,3811139745,residential,26.706820561631552,2,1.02936665e-05
3811092444,3811092452,residential,49.36751667871378,2,2.1521953e-05
3811092444,3811092563,residential,41.04084480786914,2,1.3061258e-05
3811092452,3811092557,residential,21.96334921893732,2,1.02936665e-05
3811092557,3811092568,residential,73.05723699851025,2,2.8404178e-05
3811092561,3811139871,residential,7.743927018453924,2,1.02936665e-05
3811092561,3811139873,residential,16.067970011887326,2,1.02936665e-05
3811092563,3811092572,residential,8.340570441769321,2,1.02936665e-05
3811092563,3811139754,residential,61.9601586792176,2,2.1521953e-05
3811092568,4580539386,residential,55.91474959232944,2,2.1521953e-05
3811092572,3811139886,residential,33.55577418235629,2,1.02936665e-05
3811092572,3811140017,residential,167.79305780125793,2,5.3612737e-05
3811136150,3811136151,residential,59.27127574608124,2,2.1521953e-05
3811136150,3811139664,residential,65.01453783778554,2,2.1521953e-05
3811136151,3811139666,residential,64.21767194066153,2,2.1521953e-05
3811136153,3811136154,residential,9.411152774314056,1,1.02936665e-05
3811136153,3811678517,residential,39.75034736807705,1,1.3061258e-05
3811136154,3811139660,residential,34.50629641679981,1,1.02936665e-05
3811136154,3811139671,residential,40.20236545617264,1,1.3061258e-05
3811139660,3811139671,residential,32.95743908934778,1,1.02936665e-05
3811139660,3811139672,residential,35.856614060924414,2,1.02936665e-05
3811139662,3811139664,residential,37.49563439627632,2,1.02936665e-05
3811139662,3811139674,residential,31.19225759621056,2,1.02936665e-05
3811139664,3811139666,residential,58.03177517741579,2,2.1521953e-05
3811139666,3811139667,residential,12.22747614806124,2,1.02936665e-05
3811139667,3811139677,residential,43.07333734138691,2,2.0151181e-05
3811139671,3811139675,residential,12.066016734437914,2,1.02936665e-05
3811139673,3811139674,residential,54.02197290991188,2,2.1521953e-05
3811139673,3811139707,residential,188.4240281572134,2,0.00010854434
3811139674,3811139677,residential,111.55304307472235,2,3.295083e-05
3811139677,4580533283,residential,24.00928377210356,2,1.02936665e-05
3811139692,3811139700,residential,52.200704810645405,2,2.1521953e-05
3811139697,3811139700,residential,33.038577614946846,2,1.02936665e-05
3811139697,3811139707,residential,47.129613715108135,2,2.1521953e-05
3811139697,3811139724,residential,98.52448024566743,2,2.8404178e-05
3811139700,3811139744,residential,143.5786921221923,2,3.896753e-05
3811139707,3811139724,residential,125.47398766347776,2,3.896753e-05
3811139717,3811139729,residential,104.76093547580128,2,2.8404178e-05
3811139717,3811156600,residential,46.05181537186501,2,2.1521953e-05
3811139719,3811139730,tertiary,80.21622808193484,2,0.00012515846
3811139719,3811139746,residential,77.5915122374109,2,2.8404178e-05
3811139724,3811139741,residential,55.27663144970344,2,2.1521953e-05
3811139729,3811139743,residential,57.91275004318938,2,2.1521953e-05
3811139730,3811139740,tertiary,47.13295318724565,2,0.00010854434
3811139730,3811139860,residential,67.2048475059402,2,2.1521953e-05
3811139740,3811139741,tertiary,3.889828622039208,2,5.3612737e-05
3811139740,3811139860,residential,98.68134941473748,2,2.8404178e-05
3811139741,3811139747,tertiary,32.43034427683081,2,5.3612737e-05
3811139743,3811139744,residential,6.0741781917924085,2,1.02936665e-05
3811139743,3811156623,residential,93.78957196291404,2,2.8404178e-05
3811139744,3811139875,residential,62.23704335215257,2,2.1521953e-05
3811139745,3811139748,residential,18.162478375552364,2,1.02936665e-05
