u,v,highway,oneway,length,bridge,tunnel,avg_height,avg_slope,lanes,width,up_lanes,down_lanes,surface
3811326411,3811326417,residential,0,31.664799275844224,0,0,73.09999847,4.152153667991406,2,2.0,1,1,asphalt
3811326411,3811326647,residential,0,136.14610633031523,0,0,73.939998625,3.479739265392847,4,3.0,2,2,asphalt
3811326417,3811326411,residential,0,31.664799275844224,0,0,73.09999847,4.152153667991406,2,2.0,1,1,asphalt
3811326417,3811326405,residential,0,43.78455529121712,0,0,65.76499939,6.21685103208445,1,1.0,1,0,asphalt
3811326417,3811326656,residential,0,133.6777804188575,0,0,73.939998625,3.479739265392847,2,2.0,1,1,asphalt
3811326456,3811326803,residential,0,163.0067538371136,0,0,45.84500122,9.18998769878322,2,2.0,1,1,asphalt
3811326456,3811326389,residential,0,64.07489039048835,0,0,49.07500076,11.470068743055364,2,2.0,1,1,asphalt
3811326456,3811326766,residential,0,258.2524428619895,0,0,35.290000915,6.912373225070863,2,2.0,1,1,asphalt
3811326564,3811554354,residential,0,137.41154471198092,0,0,17.760000230000003,0.6162514938039261,4,3.0,2,2,asphalt
3811326564,436867902,secondary,0,44.83999920246062,0,0,17.60000038,0.4043286269930838,4,3.0,2,2,asphalt
3811326623,3811326407,residential,0,125.57127035052515,0,0,93.540000915,12.256832575140711,2,2.0,1,1,asphalt
3811326623,3811326399,residential,0,147.2461596939021,0,0,93.540000915,12.256832575140711,2,2.0,1,1,asphalt
3811326623,3811326647,residential,0,34.834162099572545,0,0,85.180000305,9.035647417107285,2,2.0,1,1,asphalt
3811326647,3811326411,residential,0,136.14610633031523,0,0,73.939998625,3.479739265392847,4,3.0,2,2,asphalt
3811326647,3811326623,residential,0,34.83416209957254,0,0,85.180000305,9.035647417107285,1,1.0,1,0,asphalt
3811326647,3811326656,residential,0,33.55062105239665,0,0,74.77999878,2.807324862794288,2,2.0,1,1,asphalt
3811326656,3811326417,residential,0,133.6777804188575,0,0,73.939998625,3.479739265392847,1,1.0,1,0,asphalt
3811326656,3811326647,residential,0,33.55062105239665,0,0,74.77999878,2.807324862794288,4,3.0,2,2,asphalt
3811326656,3811326405,residential,0,182.1495387313938,0,0,66.604999545,5.54443662948589,2,2.0,1,1,asphalt
3811326766,3811326793,residential,0,79.93643977861512,0,0,19.47000027,0.7999416279635723,4,3.0,2,2,asphalt
3811326766,4583446056,residential,0,166.01464501663702,0,0,21.18500042,0.7324313574183542,2,2.0,1,1,asphalt
3811326766,3811326456,residential,0,258.2524428619895,0,0,35.290000915,6.912373225070863,2,2.0,1,1,asphalt
3811326793,3811326766,residential,0,79.93643977861512,0,0,19.47000027,0.7999416279635723,4,3.0,2,2,asphalt
3811326793,3811554463,secondary,0,44.4697940728906,0,0,17.92000008,0.8281743606147683,4,3.0,2,2,asphalt
3811326793,3811554497,secondary,0,128.87666347398556,0,0,18.244999885,1.1755021889125192,4,3.0,2,2,asphalt
3811326793,3811554476,residential,0,75.54163526179886,0,0,17.369999885,0.4437883165026632,2,2.0,1,1,asphalt
3811326803,3811326815,residential,0,78.27886311069248,0,0,36.290000915,5.079823444387778,1,1.0,1,0,asphalt
3811326803,436845028,residential,0,85.06821890012259,0,0,41.5150013,7.022685570601935,2,2.0,1,1,asphalt
3811326803,3811326456,residential,0,163.0067538371136,0,0,45.84500122,9.18998769878322,2,2.0,1,1,asphalt
3811326815,3811326803,residential,0,78.27886311069248,0,0,36.290000915,5.079823444387778,1,1.0,1,0,asphalt
3811326815,3811326843,residential,0,95.42246009990257,0,0,31.420000075,3.954873315144911,2,2.0,1,1,asphalt
3811326815,3811326820,residential,0,34.30971505327726,0,0,28.420000075,2.8798316213318453,2,2.0,1,1,asphalt
3811326820,4583437793,residential,0,21.542070577148937,0,0,26.38999939,0.9269541966252228,2,2.0,1,1,asphalt
3811326820,3811326850,residential,0,101.19220614060922,0,0,26.644999505,2.194501607127499,2,2.0,1,1,asphalt
3811326820,3811326815,residential,0,34.30971505327726,0,0,28.420000075,2.8798316213318453,2,2.0,1,1,asphalt
3811326825,4583437793,residential,0,38.19040365388351,0,0,26.38999939,0.9269541966252228,2,2.0,1,1,asphalt
3811326825,3811326963,residential,0,120.1502563835122,0,0,26.644999505,2.194501607127499,2,2.0,1,1,asphalt
3811326825,4583446056,residential,0,82.4935413352557,0,0,23.869999885,0.8100540080747776,2,2.0,1,1,asphalt
3811326840,436845028,residential,0,110.19595682319697,0,0,38.75,6.618743782140358,2,2.0,1,1,asphalt
3811326842,4583446056,residential,0,20.94165011524213,0,0,21.35000038,0.6931538195243322,2,2.0,1,1,asphalt
3811326842,3811326844,residential,0,59.61303517528833,0,0,21.35000038,0.6931538195243322,2,2.0,1,1,asphalt
3811326842,4583440605,residential,0,106.04882115099514,0,0,22.640000345,1.568808873836647,2,2.0,1,1,asphalt
3811326843,436845028,residential,0,92.2882431938687,0,0,36.64500046,5.897735441359068,2,2.0,1,1,asphalt
3811326843,3811326847,residential,0,20.92333841415092,0,0,29.644999505,3.269543300940565,2,2.0,1,1,asphalt
3811326843,3811326815,residential,0,95.42246009990257,0,0,31.420000075,3.954873315144911,2,2.0,1,1,asphalt
3811326843,4583446054,residential,0,108.29577736762404,0,0,29.869999885,3.170238757581126,6,4.0,3,3,asphalt
3811326844,4583446056,residential,0,37.40522792268703,0,0,21.35000038,0.6931538195243322,2,2.0,1,1,asphalt
3811326844,3811326849,residential,0,32.719163443893244,0,0,20.055000305,1.212937078895268,4,3.0,2,2,asphalt
3811326844,3811326842,residential,0,59.61303517528833,0,0,21.35000038,0.6931538195243322,2,2.0,1,1,asphalt
3811326847,3811326843,residential,0,20.92333841415092,0,0,29.644999505,3.269543300940565,2,2.0,1,1,asphalt
3811326847,3811326850,residential,0,11.830092382135003,0,0,26.89999962,3.462049017629776,2,2.0,1,1,asphalt
3811326847,3811327003,residential,0,121.58217147005152,0,0,27.125,3.362744474270336,2,2.0,1,1,asphalt
3811326849,3811326844,residential,0,32.719163443893244,0,0,20.055000305,1.212937078895268,4,3.0,2,2,asphalt
3811326849,3811554510,residential,0,77.33055173775185,0,0,17.920000074999997,1.0896388060338047,4,3.0,2,2,asphalt
3811326849,3811554497,secondary,0,45.51258868188405,0,0,18.66499996,1.627775177738237,4,3.0,2,2,asphalt
3811326849,3811554515,secondary,0,109.44198367490324,0,0,18.795000075,1.278533934603161,4,3.0,2,2,asphalt
3811326850,3811326847,residential,0,11.830092382135003,0,0,26.89999962,3.462049017629776,6,4.0,3,3,asphalt
3811326850,4583437792,residential,0,20.52000685075941,0,0,26.89999962,3.462049017629776,4,3.0,2,2,asphalt
3811326850,3811326820,residential,0,101.19220614060922,0,0,26.644999505,2.194501607127499,2,2.0,1,1,asphalt
3811326856,4583446054,residential,0,36.46838490736216,0,0,27.35000038,3.263439930910897,2,2.0,1,1,asphalt
3811326963,4583437792,residential,0,33.64183368084344,0,0,26.89999962,3.462049017629776,2,2.0,1,1,asphalt
3811326963,3811326825,residential,0,120.1502563835122,0,0,26.644999505,2.194501607127499,2,2.0,1,1,asphalt
3811326963,4583440605,residential,0,45.90789927816464,0,0,25.414999965,2.953256472889369,2,2.0,1,1,asphalt
3811326971,3811327013,residential,0,79.71296003274912,0,0,22.569999695,2.953256472889369,2,2.0,1,1,asphalt
3811326971,4583437792,residential,0,32.43007660519981,0,0,25.31499958,3.462049017629776,2,2.0,1,1,asphalt
3811326971,3811326992,residential,0,23.551139181675257,0,0,23.72999954,3.462049017629776,2,2.0,1,1,asphalt
3811326972,436845029,residential,0,214.4722062469947,0,0,40.329999920000006,4.345424125529568,2,2.0,1,1,asphalt
3811326988,3811327003,residential,0,17.937411693102153,0,0,27.35000038,3.263439930910897,1,1.0,1,0,asphalt
3811326988,3811327001,residential,0,17.63926524736157,0,0,27.35000038,3.263439930910897,1,1.0,1,0,asphalt
3811326988,4583446054,residential,0,12.86156978732354,0,0,27.35000038,3.263439930910897,2,2.0,1,1,asphalt
3811326992,3811327011,residential,0,30.95850945455805,0,0,23.72999954,3.462049017629776,2,2.0,1,1,asphalt
3811326992,3811326971,residential,0,23.551139181675257,0,0,23.72999954,3.462049017629776,2,2.0,1,1,asphalt
3811326992,3811327057,residential,0,71.14751564979609,0,0,24.86499977,2.9332465367568874,2,2.0,1,1,asphalt
3811327001,3811327004,residential,0,72.97985284462314,0,0,31.974999425,3.891247098362417,2,2.0,1,1,asphalt
3811327001,3811327020,residential,0,42.041348323570006,0,0,29.0,3.263439930910897,2,2.0,1,1,asphalt
3811327001,3811326988,residential,0,17.63926524736157,0,0,27.35000038,3.263439930910897,2,2.0,1,1,asphalt
3811327003,3811327021,residential,0,22.47874082589575,0,0,27.35000038,3.263439930910897,2,2.0,1,1,asphalt
3811327003,3811326988,residential,0,17.937411693102153,0,0,27.35000038,3.263439930910897,4,3.0,2,2,asphalt
3811327003,3811326847,residential,0,121.58217147005152,0,0,27.125,3.362744474270336,2,2.0,1,1,asphalt
3811327004,436845029,residential,0,20.55098175552542,0,0,36.59999847,4.519054265813937,2,2.0,1,1,asphalt
3811327004,3811327020,residential,0,22.03557241210808,0,0,33.624999045,3.891247098362417,2,2.0,1,1,asphalt
3811327004,3811327001,residential,0,72.97985284462314,0,0,31.974999425,3.891247098362417,2,2.0,1,1,asphalt
3811327011,3811327066,residential,0,71.38250000516287,0,0,24.86499977,2.9332465367568874,2,2.0,1,1,asphalt
3811327011,3811327017,residential,0,16.29148344064338,0,0,22.569999695,2.953256472889369,2,2.0,1,1,asphalt
3811327011,3811326992,residential,0,30.95850945455805,0,0,23.72999954,3.462049017629776,2,2.0,1,1,asphalt
3811327013,3811326971,residential,0,79.71296003274912,0,0,22.569999695,2.953256472889369,2,2.0,1,1,asphalt
3811327013,4583440605,residential,0,30.981136121920954,0,0,22.67000008,2.444463928148962,2,2.0,1,1,asphalt
3811327013,3811327037,residential,0,23.046593917455564,0,0,21.40999985,2.444463928148962,2,2.0,1,1,asphalt
3811327017,3811327072,residential,0,71.50083548465764,0,0,21.40999985,2.444463928148962,2,2.0,1,1,asphalt
3811327017,3811327011,residential,0,16.29148344064338,0,0,22.569999695,2.953256472889369,2,2.0,1,1,asphalt
3811327017,3811327037,residential,0,32.60950039968003,0,0,21.40999985,2.444463928148962,2,2.0,1,1,asphalt
3811327020,3811327023,residential,0,7.419563565579828,0,0,30.64999962,3.263439930910897,2,2.0,1,1,asphalt
3811327020,3811327004,residential,0,22.03557241210808,0,0,33.624999045,3.891247098362417,2,2.0,1,1,asphalt
3811327020,3811327001,residential,0,42.041348323570006,0,0,29.0,3.263439930910897,2,2.0,1,1,asphalt
3811327021,3811327045,residential,0,32.48492621188085,0,0,29.0,3.263439930910897,2,2.0,1,1,asphalt
3811327021,3811327003,residential,0,22.47874082589575,0,0,27.35000038,3.263439930910897,2,2.0,1,1,asphalt
3811327021,3811327063,residential,0,78.87285823503429,0,0,26.67500019,2.833941993397448,2,2.0,1,1,asphalt
3811327023,3811327020,residential,0,7.419563565579828,0,0,30.64999962,3.263439930910897,2,2.0,1,1,asphalt
3811327023,3811327046,residential,0,52.43067333719664,0,0,31.414999965,3.2001282194364062,2,2.0,1,1,asphalt
3811327023,3811327045,residential,0,24.62641620543292,0,0,30.64999962,3.263439930910897,2,2.0,1,1,asphalt
3811327037,3811327013,residential,0,23.046593917455564,0,0,21.40999985,2.444463928148962,2,2.0,1,1,asphalt
3811327037,3811327017,residential,0,32.60950039968003,0,0,21.40999985,2.444463928148962,2,2.0,1,1,asphalt
3811327037,3811327087,residential,0,71.85172288073319,0,0,21.02499962,1.6843418988437378,2,2.0,1,1,asphalt
3811327037,3811327081,residential,0,106.02316853833489,0,0,20.119999885,1.63440572954454,2,2.0,1,1,asphalt
3811327045,3811327021,residential,0,32.48492621188085,0,0,29.0,3.263439930910897,2,2.0,1,1,asphalt
3811327045,4583437791,residential,0,81.67318998512238,0,0,28.32499981,2.833941993397448,2,2.0,1,1,asphalt
3811327045,3811327023,residential,0,24.62641620543292,0,0,30.64999962,3.263439930910897,2,2.0,1,1,asphalt
3811327046,3811327023,residential,0,52.43067333719665,0,0,31.414999965,3.2001282194364062,2,2.0,1,1,asphalt
3811327046,3811327062,residential,0,32.2764349896193,0,0,31.414999965,3.2001282194364062,2,2.0,1,1,asphalt
3811327046,4583455499,residential,0,43.14986514626705,0,0,32.18000031,3.136816507961916,2,2.0,1,1,asphalt
3811327048,4583440605,residential,0,105.547454843497,0,0,21.380000115,1.63440572954454,4,3.0,2,2,asphalt
3811327048,3811554515,secondary,0,17.34646144104541,0,0,18.82999992,0.8243475309401181,4,3.0,2,2,asphalt
3811327048,3811554533,secondary,0,40.32707996810166,0,0,18.82999992,0.8243475309401181,4,3.0,2,2,asphalt
3811327057,3811327066,residential,0,31.54203233732741,0,0,26.0,2.404444055883999,3,2.333333333333333,1,1,asphalt
3811327057,3811327063,residential,0,13.130014009037769,0,0,26.0,2.404444055883999,2,2.0,1,1,asphalt
3811327057,3811326992,residential,0,71.14751564979609,0,0,24.86499977,2.9332465367568874,2,2.0,1,1,asphalt
3811327061,3811327086,secondary,0,41.193210512827264,0,0,32.18000031,3.136816507961916,2,2.0,1,1,asphalt
3811327061,4583455499,secondary,0,20.60610622632912,0,0,32.18000031,3.136816507961916,2,2.0,1,1,asphalt
3811327061,3811327091,residential,0,54.6115095463668,0,0,30.14500046,2.9278076983594405,2,2.0,1,1,asphalt
3811327062,3811327074,residential,0,26.784017191416467,0,0,30.64999962,3.263439930910897,6,4.0,3,3,asphalt
3811327062,3811327046,residential,0,32.2764349896193,0,0,31.414999965,3.2001282194364062,2,2.0,1,1,asphalt
3811327062,3811327091,residential,0,53.60359976936739,0,0,29.380000115,2.9911194098339307,2,2.0,1,1,asphalt
3811327063,3811327057,residential,0,13.130014009037769,0,0,26.0,2.404444055883999,2,2.0,1,1,asphalt
3811327063,3811327021,residential,0,78.87285823503429,0,0,26.67500019,2.833941993397448,2,2.0,1,1,asphalt
3811327063,4583437791,residential,0,45.18411726133932,0,0,26.0,2.404444055883999,2,2.0,1,1,asphalt
3811327066,3811327011,residential,0,71.38250000516287,0,0,24.86499977,2.9332465367568874,2,2.0,1,1,asphalt
3811327066,3811327057,residential,0,31.54203233732741,0,0,26.0,2.404444055883999,2,2.0,1,1,asphalt
3811327066,3811327072,residential,0,15.489746874021884,0,0,23.704999925,2.4244539920164803,2,2.0,1,1,asphalt
3811327072,3811327017,residential,0,71.50083548465764,0,0,21.40999985,2.444463928148962,2,2.0,1,1,asphalt
3811327072,3811327066,residential,0,15.489746874021884,0,0,23.704999925,2.4244539920164803,2,2.0,1,1,asphalt
3811327072,3811327087,residential,0,34.24038863704894,0,0,21.02499962,1.6843418988437378,2,2.0,1,1,asphalt
3811327073,3811327100,residential,0,95.02023665318538,0,0,36.910001755,1.074326266712292,2,2.0,1,1,asphalt
3811327074,3811327062,residential,0,26.784017191416467,0,0,30.64999962,3.263439930910897,2,2.0,1,1,asphalt
3811327074,3811327097,residential,0,44.09641867684997,0,0,28.32499981,2.833941993397448,2,2.0,1,1,asphalt
3811327074,3811327101,residential,0,57.634068327068206,0,0,29.380000115,2.9911194098339307,2,2.0,1,1,asphalt
3811327079,3811327100,residential,0,23.89469752493861,0,0,36.33000183,1.074326266712292,2,2.0,1,1,asphalt
3811327081,3811554533,secondary,0,12.931795631208278,0,0,18.82999992,0.8243475309401181,2,2.0,1,1,asphalt
3811327081,3811327037,residential,0,106.02316853833486,0,0,20.119999885,1.63440572954454,2,2.0,1,1,asphalt
3811327081,436867920,secondary,0,107.74497717908817,0,0,19.149999615,0.8742837002393159,4,3.0,2,2,asphalt
3811327086,3811327114,secondary,0,48.74854125368947,0,0,31.49499989,3.699754531091755,2,2.0,1,1,asphalt
3811327086,3811327061,secondary,0,41.193210512827264,0,0,32.18000031,3.136816507961916,2,2.0,1,1,asphalt
3811327086,3811327103,residential,0,36.08291410735549,0,0,30.14500046,2.9278076983594405,2,2.0,1,1,asphalt
3811327087,3811327072,residential,0,34.24038863704894,0,0,21.02499962,1.6843418988437378,2,2.0,1,1,asphalt
3811327087,3811327037,residential,0,71.85172288073319,0,0,21.02499962,1.6843418988437378,2,2.0,1,1,asphalt
3811327087,3811327106,residential,0,34.98001737874148,0,0,21.69999981,1.6643319627112565,2,2.0,1,1,asphalt
3811327091,3811327062,residential,0,53.60359976936739,0,0,29.380000115,2.9911194098339307,2,2.0,1,1,asphalt
3811327091,3811327061,residential,0,54.6115095463668,0,0,30.14500046,2.9278076983594405,2,2.0,1,1,asphalt
3811327091,3811327101,residential,0,20.635271964070743,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327094,4583437791,residential,0,24.60318431921737,0,0,26.0,2.404444055883999,2,2.0,1,1,asphalt
3811327094,3811327097,residential,0,16.113454679654648,0,0,26.0,2.404444055883999,2,2.0,1,1,asphalt
3811327094,3811327136,residential,0,129.01327685453174,0,0,27.055000305,2.561621472320482,2,2.0,1,1,asphalt
3811327097,3811327074,residential,0,44.09641867684997,0,0,28.32499981,2.833941993397448,2,2.0,1,1,asphalt
3811327097,3811327094,residential,0,16.113454679654648,0,0,26.0,2.404444055883999,2,2.0,1,1,asphalt
3811327097,3811327110,residential,0,77.29613656241084,0,0,27.055000305,2.561621472320482,2,2.0,1,1,asphalt
3811327100,3811327079,residential,0,23.89469752493861,0,0,36.33000183,1.074326266712292,2,2.0,1,1,asphalt
3811327100,3811327109,residential,0,18.369326832771733,0,0,36.33000183,1.074326266712292,2,2.0,1,1,asphalt
3811327100,3811327073,residential,0,95.02023665318538,0,0,36.910001755,1.074326266712292,2,2.0,1,1,asphalt
3811327100,3811678233,residential,0,58.81188197775741,0,0,36.33000183,1.074326266712292,2,2.0,1,1,asphalt
3811327101,3811327074,residential,0,57.634068327068206,0,0,29.380000115,2.9911194098339307,2,2.0,1,1,asphalt
3811327101,3811327091,residential,0,20.635271964070743,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327101,3811327110,residential,0,16.622030083839476,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327103,3811327121,residential,0,45.5096681488491,0,0,29.46000004,3.4907457214892794,2,2.0,1,1,asphalt
3811327103,3811327086,residential,0,36.08291410735549,0,0,30.14500046,2.9278076983594405,2,2.0,1,1,asphalt
3811327103,3811327115,residential,0,22.67772940292859,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327106,4583440604,residential,0,42.45627702745671,0,0,22.76000023,2.404444055883999,2,2.0,1,1,asphalt
3811327106,436867920,residential,0,109.57500943143316,0,0,21.11499977,1.6643319627112565,4,3.0,2,2,asphalt
3811327106,3811327087,residential,0,34.98001737874148,0,0,21.69999981,1.6643319627112565,2,2.2,1,1,asphalt
3811327107,4583440604,residential,0,38.96977355074764,0,0,24.380000115,2.404444055883999,2,2.2,1,1,asphalt
3811327107,4583437791,residential,0,38.4862649727942,0,0,26.0,2.404444055883999,2,2.2,1,1,asphalt
3811327107,3811327153,residential,0,82.19508507381144,0,0,24.380000115,2.404444055883999,2,2.0,1,1,asphalt
3811327109,3811327100,residential,0,18.369326832771733,0,0,36.33000183,1.074326266712292,2,2.0,1,1,asphalt
3811327109,3811327156,residential,0,123.7616685387284,0,0,33.57000065,2.6685094104669425,2,2.0,1,1,asphalt
3811327109,3811327129,residential,0,66.32802514052563,0,0,33.57000065,2.6685094104669425,2,2.0,1,1,asphalt
3811327110,3811327097,residential,0,77.29613656241084,0,0,27.055000305,2.561621472320482,2,2.0,1,1,asphalt
3811327110,3811327101,residential,0,16.622030083839476,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327110,3811327123,residential,0,23.22779294477278,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327114,3811327086,secondary,0,48.74854125368947,0,0,31.49499989,3.699754531091755,2,2.0,1,1,asphalt
3811327114,3811327129,secondary,0,26.505878062546905,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327114,3811327121,residential,0,19.28207160773789,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327115,3811327103,residential,0,22.67772940292859,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327121,3811327103,residential,0,45.5096681488491,0,0,29.46000004,3.4907457214892794,2,2.0,1,1,asphalt
3811327121,3811327114,residential,0,19.28207160773789,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327121,4583446050,residential,0,32.21682179094101,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327123,4583446050,residential,0,78.1166701635333,0,0,29.46000004,3.4907457214892794,2,2.0,1,1,asphalt
3811327123,3811327136,residential,0,16.935838475466696,0,0,28.11000061,2.718798888756965,2,2.0,2,0,asphalt
3811327123,3811327110,residential,0,23.22779294477278,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327129,3811327156,secondary,0,42.39029680082831,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327129,3811327114,secondary,0,26.505878062546905,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327129,3811327109,residential,0,66.32802514052563,0,0,33.57000065,2.6685094104669425,2,2.0,1,1,asphalt
3811327129,4583446050,residential,0,51.600345504204114,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327136,3811327123,residential,0,16.935838475466696,0,0,28.11000061,2.718798888756965,2,2.0,1,1,asphalt
3811327136,3811327094,residential,0,129.01327685453177,0,0,27.055000305,2.561621472320482,2,2.0,1,1,asphalt
3811327136,3811327166,residential,0,48.00268224727617,0,0,26.369999885,1.8506353310124013,2,2.0,1,1,asphalt
3811327142,3811327151,residential,0,18.394625704454228,0,0,22.76000023,2.404444055883999,2,2.0,2,0,asphalt
3811327142,4583440604,residential,0,32.541320672513066,0,0,22.76000023,2.404444055883999,2,2.0,1,1,asphalt
3811327142,3811327172,residential,0,107.649002943604,0,0,22.170000075,1.7080170982430871,5,4.0,3,2,asphalt
3811327151,3811327142,residential,0,18.394625704454228,0,0,22.76000023,2.404444055883999,2,2.0,2,0,asphalt
3811327151,11688945319,residential,0,47.53651529059154,0,0,21.11499977,1.6643319627112565,2,2.0,2,0,asphalt
3811327151,8476182094,residential,0,85.91178258278721,0,0,21.11499977,1.6643319627112565,2,2.0,2,0,asphalt
3811327153,3811327107,residential,0,82.19508507381144,0,0,24.380000115,2.404444055883999,2,2.0,1,1,asphalt
3811327153,4583440604,residential,0,76.328108329153,0,0,22.76000023,2.404444055883999,2,2.0,1,1,asphalt
3811327153,3811327164,residential,0,63.65986417136656,0,0,23.694999695,1.6934579145759183,2,2.0,1,1,asphalt
3811327156,436845034,secondary,0,65.9926315731917,0,0,29.005000115,4.333900771002787,2,2.0,1,1,asphalt
3811327156,3811327129,secondary,0,42.39029680082831,0,0,30.80999947,4.262692554221593,2,2.0,1,1,asphalt
3811327156,3811327109,residential,0,123.7616685387284,0,0,33.57000065,2.6685094104669425,2,2.0,1,1,asphalt
3811327164,3811327174,residential,0,88.63576948218396,0,0,23.86499977,1.6278043226814765,5,4.0,3,2,asphalt
3811327164,3811327166,residential,0,44.02230072421602,0,0,24.62999916,0.982471773267838,2,2.0,1,1,asphalt
3811327164,3811327153,residential,0,63.65986417136656,0,0,23.694999695,1.6934579145759183,5,4.0,3,2,asphalt
3811327166,3811327164,residential,0,44.02230072421602,0,0,24.62999916,0.982471773267838,2,2.0,1,1,asphalt
3811327166,3811327136,residential,0,48.00268224727617,0,0,26.369999885,1.8506353310124013,2,2.0,1,1,asphalt
3811327166,4583440600,residential,0,89.24555349589997,0,0,23.86499977,1.6278043226814765,5,4.0,3,2,asphalt
3811327166,3811327171,residential,0,109.5444493479594,0,0,25.914999960000003,2.693790380525909,2,2.0,1,1,asphalt
3811327171,436845034,residential,0,49.98736218824165,0,0,27.20000076,4.40510898778398,2,2.0,1,1,asphalt
3811327171,3811327166,residential,0,109.5444493479594,0,0,25.914999960000003,2.693790380525909,2,2.0,1,1,asphalt
3811327171,3811327176,residential,0,89.11319480504054,0,0,25.680000305,2.567000495722796,5,4.0,3,2,asphalt
3811327172,2309932460,secondary,0,38.75931196445423,0,0,21.57999992,1.011590140602176,5,4.0,3,2,asphalt
3811327172,3811327142,residential,0,107.649002943604,0,0,22.170000075,1.7080170982430871,5,4.0,3,2,asphalt
3811327172,414686095,secondary,0,76.86502966132755,0,0,20.524999615,0.9679050050703448,5,4.0,3,2,asphalt
3811327172,11688945319,secondary,0,70.60959246864105,0,0,20.524999615,0.9679050050703448,5,4.0,3,2,asphalt
3811327174,3811327164,residential,0,88.63576948218396,0,0,23.86499977,1.6278043226814765,5,4.0,3,2,asphalt
3811327174,4583440600,secondary,0,45.67777508667584,0,0,23.10000038,2.273136872095115,5,4.0,3,2,asphalt
3811327174,2309932460,secondary,0,83.56483560424745,0,0,22.34000015,1.6423635063486453,5,4.0,3,2,asphalt
3811327176,414686099,secondary,0,78.96752711064441,0,0,24.64999962,0.702645690776279,6,4.0,3,3,asphalt
3811327176,2309932462,secondary,0,40.20926097578726,0,0,24.15999985,0.7288920036616119,5,4.0,3,2,asphalt
3811327176,3811327171,residential,0,89.11319480504054,0,0,25.680000305,2.567000495722796,5,4.0,3,2,asphalt
3811440459,3811440473,residential,0,33.432095162924824,0,0,36.81999969,4.366417838615283,2,2.0,1,1,asphalt
3811440472,3811440493,residential,0,29.556077973717013,0,0,27.60000038,0.7371997689096615,2,2.0,1,1,asphalt
3811440472,4583165777,residential,0,94.35818016193228,0,0,35.77500057,1.5440993702358083,2,2.0,1,1,asphalt
3811440473,3811440475,residential,0,19.761760214457567,0,0,36.81999969,4.366417838615283,2,2.0,1,1,asphalt
3811440473,3811440459,residential,0,33.432095162924824,0,0,36.81999969,4.366417838615283,5,4.0,3,2,asphalt
3811440473,3811440534,residential,0,70.90103133060592,0,0,33.75500011,4.366417838615283,5,4.0,3,2,asphalt
3811440474,3811440475,residential,0,31.097470206871712,0,0,36.81999969,4.366417838615283,2,2.0,1,1,asphalt
3811440474,3811440545,residential,0,83.90014945177647,0,0,33.75500011,4.366417838615283,2,2.0,1,1,asphalt
3811440475,3811440474,residential,0,31.097470206871712,0,0,36.81999969,4.366417838615283,2,2.0,1,1,asphalt
3811440475,3811440473,residential,0,19.761760214457567,0,0,36.81999969,4.366417838615283,2,2.0,1,1,asphalt
3811440475,3811440543,residential,0,73.61625672219557,0,0,33.75500011,4.366417838615283,2,2.0,1,1,asphalt
3811440476,3811440492,residential,0,101.40802539680791,0,0,45.385000225,1.5482640433895694,2,2.0,1,1,asphalt
3811440476,4583165777,residential,0,28.832635132387733,0,0,43.95000076,2.350998971561955,2,2.0,1,1,asphalt
3811440492,3811440476,residential,0,101.40802539680791,0,0,45.385000225,1.5482640433895694,2,2.0,1,1,asphalt
3811440492,3811440517,residential,0,24.477208601368723,0,0,46.81999969,0.7455291152171838,2,2.0,1,1,asphalt
3811440493,4583165778,residential,0,94.19741809286504,0,0,31.92500019,5.130663782672205,2,2.0,1,1,asphalt
3811440493,3811440472,residential,0,29.556077973717013,0,0,27.60000038,0.7371997689096615,2,2.0,1,1,asphalt
3811440493,3811440522,residential,0,30.837250470225708,0,0,27.60000038,0.7371997689096615,2,2.0,1,1,asphalt
3811440509,3811440608,residential,0,172.37468613499388,0,0,43.469999310000006,5.5778242527871775,5,4.0,3,2,asphalt
3811440509,3811440517,residential,0,14.085272114656023,0,0,46.81999969,0.7455291152171838,1,2.0,1,0,asphalt
3811440517,3811440492,residential,0,24.477208601368723,0,0,46.81999969,0.7455291152171838,2,2.0,1,1,asphalt
3811440517,3811440556,residential,0,67.64358512084763,0,0,41.534999845,5.134828455825966,2,2.0,1,1,asphalt
