node1,node2,ratio
2374794573,5803686150,0.00015980
3811066895,8474097717,0.00015980
2329648764,5863307820,0.00015980
3820984080,3822999133,0.00015980
4590174137,7069047606,0.00015980
3811797908,3811798084,0.00015980
436854199,3823349586,0.00015980
4684562294,4684562296,0.00015980
2881102865,8456439801,0.00015980
3825027395,3825027400,0.00015980
2329648772,3648333425,0.00015980
3823584998,3823585015,0.00015980
3279011087,3819769286,0.00015980
2374794573,3436119881,0.00015980
9283138041,9283138042,0.00015980
3811067021,3811554257,0.00015980
436868022,4592872176,0.00015980
355432431,355798263,0.00015980
2329648926,9987573965,0.00015980
352994667,3823587364,0.00015980
436867702,2309932435,0.00015980
1795204599,3034111472,0.00015980
3819769990,3823586772,0.00015980
3490483998,6048920029,0.00015980
352994528,4569528547,0.00015980
3811554463,4583407083,0.00015980
3811629240,3811629371,0.00015980
3820983708,4584668991,0.00015980
3811441416,3811441429,0.00015980
436837171,4674668606,0.00015980
436867711,3823345354,0.00015980
2141596045,4695045520,0.00015980
6048920028,6048920029,0.00015980
436810546,3823349012,0.00015980
436857354,4151464753,0.00015980
4588272538,4588274119,0.00015980
2147567569,2329649091,0.00015980
436837204,3048655633,0.00015980
436718687,9944466192,0.00015980
355800597,2374823820,0.00015980
4631204701,4631204702,0.00015980
4586322716,4588312658,0.00015980
436862044,3819768184,0.00015980
2139811778,4684562296,0.00015980
9800448854,12234342169,0.00015980
3811140064,8461842574,0.00015980
436814857,3811629441,0.00015980
3825309277,3825309343,0.00015980
2329649150,3811441099,0.00015980
653216979,653216981,0.00015980
355798268,2721321961,0.00015980
2605603673,4587546345,0.00015980
2141595962,2938354331,0.00015980
1936511522,3967108624,0.00015980
9946440072,9946440073,0.00015980
414683302,3893042401,0.00015980
2329648966,3991035409,0.00015980
436877321,11296481729,0.00015980
4586138558,8374498331,0.00015980
3822997730,3822997732,0.00015980
3074982869,3074982874,0.00015980
414685905,5643497455,0.00015980
10705638528,10705958854,0.00015980
3331258396,4700488789,0.00015980
436855964,4588328585,0.00015980
2329649076,3317861162,0.00015980
10705958872,12108204070,0.00015980
2139811858,2139811882,0.00015980
3451482794,10951188749,0.00015980
2532403780,3825310110,0.00015980
3967124569,8482803661,0.00015980
355798962,2724377708,0.00015980
9987526935,9987526936,0.00015980
2881092109,2881092181,0.00015980
3811435005,3811524324,0.00015980
3825310304,12528916521,0.00015980
436849310,3279011082,0.00015980
3414052384,7274291701,0.00015980
8087279215,8087288524,0.00015980
3819769172,4580116620,0.00015980
7281578357,11942035582,0.00015980
8482716297,9283051984,0.00015980
5757913268,5757913269,0.00014527
4593717739,5863307794,0.00014527
3819769830,3819769869,0.00014527
3893042379,5863307810,0.00014527
4580122459,4580122461,0.00014527
3823585005,4580122454,0.00014527
2139811797,2139811858,0.00014527
3811554533,3811554551,0.00014527
3849174320,4673980921,0.00014527
2139811868,2139811874,0.00014527
436841517,3811434985,0.00014527
436868044,11296481673,0.00014527
436873829,12364765013,0.00014527
3823588079,11230505734,0.00014527
4580091948,4580111217,0.00014527
3825310118,12528916521,0.00014527
2605578798,2605603661,0.00014527
4580515490,4583516176,0.00014527
436862472,436862474,0.00014527
3825027552,3825027553,0.00014527
3823348376,9689663196,0.00014527
3991035412,4639074489,0.00014527
2532403794,3825310110,0.00014527
3823586762,3823586788,0.00014527
436873808,3819767654,0.00014527
3309834990,9283051960,0.00014527
3825307753,7773276145,0.00014527
5279878735,11230505686,0.00014527
3823586735,4569528547,0.00014527
3823585038,4569556694,0.00014527
3811326844,3811326849,0.00014527
3819768619,4580498246,0.00014527
353193937,353194436,0.00014527
2147567566,5102323467,0.00014527
436814891,3966699563,0.00014527
352993164,2532420365,0.00014527
436839039,3811441400,0.00014527
3825310086,3825310118,0.00014527
3811326793,3811554463,0.00014527
3819768062,3819768076,0.00014527
3825027078,9853303592,0.00014527
3825309224,3825309277,0.00014527
653216979,2300585373,0.00014527
3823587280,3823587447,0.00014527
436862112,2374838555,0.00014527
3811078671,3811554587,0.00014527
3494544694,3504542404,0.00014527
5863307814,8383098864,0.00014527
436837321,4591258863,0.00014527
8460984671,8460984675,0.00014527
3811092376,3811092381,0.00014527
1969395200,3034164321,0.00014527
2775071293,9379611609,0.00014527
2605603670,8457322986,0.00014527
8386121756,8386121758,0.00014527
2309932453,2309932461,0.00014527
436760133,2139941845,0.00014527
436814919,3811439577,0.00014527
3811440046,4582183379,0.00014527
2147528498,7624412361,0.00014527
436853385,4593688987,0.00014527
353195249,436849310,0.00014527
355129518,4634390383,0.00014527
436841577,3820786206,0.00014527
4586273626,4586290156,0.00014527
3823588576,3823588661,0.00014527
4580116619,4580116620,0.00014527
2721262777,3847301264,0.00014527
436859663,4973475978,0.00014527
4580507753,11228574064,0.00014527
436837204,2329649056,0.00014527
2329648794,3310757822,0.00014527
436868040,1833774982,0.00014527
2309932463,4582162951,0.00014527
8382844637,8382844647,0.00014527
2532420363,3855510598,0.00014527
2930525553,3823588940,0.00014527
3823586769,3823586795,0.00014527
3825309627,3825309762,0.00014527
2329649026,3099973729,0.00014527
5277000985,5364054107,0.00014527
5587181200,11707228323,0.00014527
2309932437,11955742139,0.00014527
12234347108,12234347110,0.00014527
355129297,356653358,0.00014527
436867902,3811326564,0.00014527
11252413153,11252413169,0.00014527
436835407,5054206125,0.00014527
2237153678,3550731054,0.00014527
2753700669,2753742493,0.00014527
4593828144,4593828145,0.00014527
5277145132,5299470651,0.00014527
3811524354,3811524356,0.00014527
3823586313,4569556695,0.00014527
1830411034,3648704125,0.00014527
436873059,3825310135,0.00014527
3820984080,3820984082,0.00014527
3811554629,3811554631,0.00014527
11296481762,12234347058,0.00014527
353193934,436393825,0.00014527
3819768163,3819768222,0.00014527
3040583120,3110445440,0.00014527
9283051948,9283051949,0.00014527
436835405,5054206125,0.00014527
2329649076,2374823817,0.00014527
3811440413,3811629713,0.00014527
4591306226,9987573960,0.00014527
9282595690,12695875899,0.00014527
353194435,3823586899,0.00014527
436849310,3824953868,0.00014527
2139867162,2139867263,0.00014527
3811439883,3811629650,0.00014527
2237153689,2237153692,0.00014527
3811066995,8476907277,0.00014527
4592872176,4592872177,0.00014527
387154858,4309638164,0.00014527
2329649094,3825311322,0.00014527
3825027063,3825027072,0.00014527
436830235,4581737685,0.00014527
2374794579,3033931366,0.00014527
3074776034,4674893114,0.00014527
7366071876,7366088090,0.00014527
3825027018,3825027031,0.00014527
3414087347,3414087837,0.00014527
9001157030,11707228327,0.00014527
2532420371,8476379499,0.00014527
3819768109,3819768115,0.00014527
8460926747,8460926751,0.00014527
5318566634,5318566643,0.00014527
3310757830,3618644427,0.00014527
3864845832,4591019744,0.00014527
3819770060,3819770062,0.00014527
2139941922,3110451520,0.00014527
2139941907,2329649000,0.00014527
2139867174,3522891980,0.00014527
1133534464,7738724574,0.00014527
3074813736,3074982852,0.00014527
4591844486,4591844992,0.00014527
3074968863,10705958857,0.00014527
9958202167,9958202172,0.00014527
1988538666,4714543134,0.00014527
3811554489,4583412591,0.00014527
353194378,2930525553,0.00014527
4501707763,9987494194,0.00014527
3823588425,5287443584,0.00014527
445327391,6585518418,0.00014527
2139867172,2141596093,0.00014527
387154319,2753700669,0.00014527
3855510979,7274291701,0.00014527
3807474996,10156195524,0.00014527
4582139116,4582139117,0.00014527
11296481723,11296481733,0.00014527
352994306,436810573,0.00014527
3811139987,3819768233,0.00014527
11252413208,11252413219,0.00014527
3811512507,3811512516,0.00014527
3040583127,3040585338,0.00014527
2753700671,2753742480,0.00014527
436862410,4590169788,0.00014527
436835481,3869600353,0.00014527
3811067019,3811067021,0.00014527
3811629480,3811629576,0.00014527
3966556109,8474214596,0.00014527
436869380,1969395247,0.00014527
3867929869,4591306221,0.00014527
7366071876,11187794345,0.00014527
3811441186,3811441217,0.00014527
3743659772,9283138079,0.00014527
3811066660,3811066682,0.00014527
436873079,3811434987,0.00013075
436837149,3033929921,0.00013075
3820786261,8477446133,0.00013075
3811066724,3811066741,0.00013075
436837159,436837161,0.00013075
11228574064,11228574065,0.00013075
3822944425,4584761112,0.00013075
356265595,436862401,0.00013075
9943951274,9943951294,0.00013075
2329649094,3825311278,0.00013075
2473255286,4674668607,0.00013075
436852821,3855510576,0.00013075
3819769031,4580116619,0.00013075
4586290147,4586290149,0.00013075
2330771575,4592872158,0.00013075
2139941839,12455462142,0.00013075
3823349652,3823586505,0.00013075
3811441485,3811441495,0.00013075
3822999242,4584756068,0.00013075
355798268,2721261123,0.00013075
5863307820,8154128183,0.00013075
3819768053,3819768076,0.00013075
11707228324,11707228327,0.00013075
2141595985,7366088086,0.00013075
2463701704,3967108622,0.00013075
3823206738,4585783749,0.00013075
3811441366,3811441388,0.00013075
2330782485,3352620587,0.00013075
2322074420,4641454018,0.00013075
436862030,3822944306,0.00013075
414683348,11707452270,0.00013075
387154858,2374750073,0.00013075
2147567607,6454486856,0.00013075
2451941043,4591880002,0.00013075
8537159256,9283138088,0.00013075
3034284289,3743689800,0.00013075
3864845150,4644477208,0.00013075
3823587017,5279886142,0.00013075
5281044435,5281044436,0.00013075
3819768907,3819768960,0.00013075
11252413228,11296428367,0.00013075
414685225,3867929892,0.00013075
3279011105,3824954514,0.00013075
4590181165,9283051958,0.00013075
2330782542,8482803660,0.00013075
3309835001,3309835011,0.00013075
3820983887,3823349370,0.00013075
3811327048,3811554533,0.00013075
5643497445,11942015605,0.00013075
3074221233,3085426333,0.00013075
2724377696,3500755195,0.00013075
353193681,3819769784,0.00013075
3811139750,3811139875,0.00013075
436873808,3819767766,0.00013075
3811140087,11228574127,0.00013075
2309932449,3811136150,0.00013075
436855975,4586322726,0.00013075
2329648869,13057725779,0.00013075
2139867231,3508206816,0.00013075
3811554282,3811554293,0.00013075
2605603663,2605603677,0.00013075
8457322986,8457322992,0.00013075
2605578798,2605603667,0.00013075
11296481797,12234347134,0.00013075
3811552032,8474097717,0.00013075
3823349453,4584639672,0.00013075
2374794514,2374794532,0.00013075
2147567570,12985685518,0.00013075
436862109,1949139253,0.00013075
4586290148,4586290149,0.00013075
8460119045,8460119051,0.00013075
2330782551,3352634042,0.00013075
9941864291,9941864292,0.00013075
2147567542,3811512503,0.00013075
3811066671,3811441281,0.00013075
3431021496,3431079393,0.00013075
4586281841,4586281842,0.00013075
3825309062,7773276140,0.00013075
1949139142,1949139222,0.00013075
436853694,436853695,0.00013075
4585996246,4585996247,0.00013075
3811439574,4582135201,0.00013075
2451940773,4591432395,0.00013075
436862443,5681433416,0.00013075
9283138093,9958202167,0.00013075
2139941776,5502397473,0.00013075
2291480318,5284939209,0.00013075
3869600485,9987526933,0.00013075
2141596012,2141596045,0.00013075
3868066666,3868066674,0.00013075
2473262329,3309835028,0.00013075
436810550,3822944266,0.00013075
3811140066,3811140070,0.00013075
3917352219,4673980921,0.00013075
3785058270,3811524348,0.00013075
3824953529,3824953834,0.00013075
2309932419,3811092363,0.00013075
2329649094,3825311279,0.00013075
436874438,3868066486,0.00013075
2329648927,4591390419,0.00013075
4581911345,10770934378,0.00013075
3811140018,4580539387,0.00013075
3819770025,3819770062,0.00013075
4681256943,5277145133,0.00013075
11944712419,11944713940,0.00013075
7069047603,7069047604,0.00013075
3864845864,13015543029,0.00013075
11230530808,12234347141,0.00013075
4588303788,4588304111,0.00013075
3811441385,4583223111,0.00013075
436837189,3825309972,0.00013075
3743639387,9283138094,0.00013075
1988538675,5281673550,0.00013075
3811140070,3811140072,0.00013075
414685342,3464948596,0.00013075
436855974,4586322723,0.00013075
9943951294,10705638530,0.00013075
3823348447,3823348563,0.00013075
4595170428,9941864266,0.00013075
2309932437,11955692539,0.00013075
2309932468,3819767820,0.00013075
3819767650,4583513366,0.00013075
436805774,2451940711,0.00013075
2605603662,2605603667,0.00013075
2956988737,4674668606,0.00013075
2881092111,2881092152,0.00013075
436862401,3823587293,0.00013075
3825309103,3825309125,0.00013075
2139811797,2139867263,0.00013075
3819768042,3820984137,0.00013075
2139811885,2139867191,0.00013075
2451940696,3869600481,0.00013075
4421755483,9958202170,0.00013075
436873073,436881915,0.00013075
436837192,3825310086,0.00013075
3819768985,11296481763,0.00013075
355799977,2374750053,0.00013075
2139941913,3869599476,0.00013075
436863965,3811441400,0.00013075
2330782551,4593766432,0.00013075
3820786217,3820786219,0.00013075
12234347074,12234347075,0.00013075
1149288309,11252413240,0.00013075
2139941874,3331239301,0.00013075
5287020377,5310355222,0.00013075
9958202194,9958232717,0.00013075
11944713936,11944713937,0.00013075
2451941032,10974501909,0.00013075
1133534461,1133534473,0.00013075
3811524412,3811524418,0.00013075
3811066716,3811441394,0.00013075
353194433,3823587060,0.00013075
3819768096,3819768120,0.00013075
3617050506,7069023706,0.00013075
3823586832,3823586933,0.00013075
3823587404,3823587552,0.00013075
3820786228,3820786229,0.00013075
3867929572,3867929604,0.00013075
8456568448,12946201293,0.00013075
436853677,3868066674,0.00013075
9283051948,9283051976,0.00013075
436849387,3823124823,0.00013075
3822999185,3822999187,0.00013075
3431021293,9987573965,0.00013075
436873061,3785058089,0.00013075
4586138558,4586290147,0.00013075
387154858,2374750074,0.00013075
4592858367,5863307791,0.00013075
1969395179,1969395252,0.00013075
3078076792,11688752947,0.00013075
3279011096,3823586533,0.00013075
3110451520,3869600334,0.00013075
3823586792,3823586805,0.00013075
3819768983,3819768993,0.00013075
3819769661,3824954063,0.00013075
2330782551,8383098865,0.00013075
3823588603,3823588654,0.00013075
5310355221,11296481798,0.00013075
2605603657,2881092146,0.00013075
12234347146,12234347149,0.00013075
3819768983,3819768985,0.00013075
11230505734,11230530737,0.00013075
3822944266,3822944576,0.00013075
2329648796,2329648803,0.00013075
352994529,4571012704,0.00013075
3811439986,4582141580,0.00013075
3824954514,5281445624,0.00013075
436877210,3868066351,0.00013075
3811554515,4583412593,0.00013075
436855674,3785057868,0.00011622
4592891815,4592892437,0.00011622
1931779477,1949110912,0.00011622
2329648920,3431021593,0.00011622
3309834964,9283051955,0.00011622
11296481670,12234346969,0.00011622
3048652633,3048653933,0.00011622
2374823819,3743775725,0.00011622
436855964,4588303778,0.00011622
3820983702,3820983704,0.00011622
5273692779,11230505659,0.00011622
436852821,3855510645,0.00011622
2139941913,3490411594,0.00011622
4591902830,4591904319,0.00011622
436839039,3811441388,0.00011622
4588303782,4588308872,0.00011622
2288311361,9941864291,0.00011622
3024393049,3139492465,0.00011622
436393741,3820983906,0.00011622
2451940974,4591902830,0.00011622
436689812,2451940665,0.00011622
436862044,3819768076,0.00011622
2329649060,6585518418,0.00011622
2147567566,2147567604,0.00011622
2956988738,9282393215,0.00011622
4586293692,4586293693,0.00011622
457819073,11228574114,0.00011622
4591873257,4591880012,0.00011622
4588269252,4588346640,0.00011622
2309932440,3811155107,0.00011622
3811439619,3811439629,0.00011622
3157553461,13061368705,0.00011622
3967124569,3967124570,0.00011622
5076887885,5076887886,0.00011622
355129518,355798666,0.00011622
3811066704,3811066707,0.00011622
3825026995,3825027018,0.00011622
3855509925,3855509932,0.00011622
3811092383,4580533283,0.00011622
2139941766,2139941910,0.00011622
436862111,2374838526,0.00011622
4591663752,8477574118,0.00011622
4632067413,9958202172,0.00011622
436873822,3811139987,0.00011622
11944712442,11978212052,0.00011622
5272044017,5284932410,0.00011622
3823587104,3823587280,0.00011622
387154712,8474668160,0.00011622
1969395225,1969395252,0.00011622
9283138089,9283138101,0.00011622
3139492438,3139492472,0.00011622
5281690209,5284932410,0.00011622
3823587831,3823587941,0.00011622
2451941048,2451941052,0.00011622
2451940811,3309834966,0.00011622
414685342,3317861162,0.00011622
3825027320,3825027364,0.00011622
436854170,3811139893,0.00011622
3743639269,9282595675,0.00011622
2305283328,4586314142,0.00011622
4592858370,5863307797,0.00011622
3811440607,3811440631,0.00011622
3339259194,9283138049,0.00011622
3824953529,5281059759,0.00011622
2605578793,2605603677,0.00011622
3819769883,3819769902,0.00011622
2451941053,4592892440,0.00011622
414685882,2532420363,0.00011622
436837307,4591258864,0.00011622
6048920041,8477568355,0.00011622
9282393213,9282393215,0.00011622
3823587552,3823587698,0.00011622
3074783133,3867929573,0.00011622
2329649046,2329649059,0.00011622
2147528498,2147528525,0.00011622
2374750073,2374750074,0.00011622
2329648966,4656545972,0.00011622
4593841124,12108187390,0.00011622
3819768169,3819768236,0.00011622
1133534462,11296481681,0.00011622
5703054993,5703054996,0.00011622
2451940610,2451940611,0.00011622
12234347090,12234347097,0.00011622
3867929604,3867929664,0.00011622
3825310419,3825310572,0.00011622
12234346973,12234346974,0.00011622
3811629371,3811629392,0.00011622
11080341314,11080341315,0.00011622
11707228307,11707228322,0.00011622
3075974526,3331239094,0.00011622
7443851042,8476907274,0.00011622
5293309108,5293326195,0.00011622
436867711,3823348376,0.00011622
1834932797,3066579587,0.00011622
5277145132,11152866196,0.00011622
436853798,2724391967,0.00011622
436857328,11978139845,0.00011622
4639073687,4639074489,0.00011622
3075974526,8386067116,0.00011622
3811078665,3811078671,0.00011622
2329648916,9987494198,0.00011622
3822999187,8754918144,0.00011622
3823588586,11230505732,0.00011622
10155915475,13039176051,0.00011622
8457323001,12946227317,0.00011622
2237153682,3309835028,0.00011622
9987526932,9987526934,0.00011622
3785058151,3811512506,0.00011622
5281059749,5281059750,0.00011622
653216999,3825027560,0.00011622
3742400210,5076887892,0.00011622
4582158286,4582165213,0.00011622
3966543505,5643497445,0.00011622
12234346964,12234346967,0.00011622
10678122489,11663495476,0.00011622
8457322993,12946155949,0.00011622
5287038805,11296481800,0.00011622
12234347074,12234347076,0.00011622
3279011082,5281045189,0.00011622
3825310959,3825311033,0.00011622
387154858,387154918,0.00011622
3339259194,8548260203,0.00011622
353194179,3823586762,0.00011622
436393765,3819768638,0.00011622
436867699,3811678452,0.00011622
353194455,4580091948,0.00011622
436810154,3811441101,0.00011622
3490483998,6048920028,0.00011622
436825413,8478367052,0.00011622
436877190,8536553324,0.00011622
11252413101,11296481683,0.00011622
8478359170,8478359173,0.00011622
3823587157,3823587249,0.00011622
3819769391,4580507750,0.00011622
353194435,3823586938,0.00011622
3855509941,8548802104,0.00011622
3811441354,4582189784,0.00011622
436804138,9943951274,0.00011622
436810544,3823348967,0.00011622
3811066658,3811441185,0.00011622
3309834973,5861128813,0.00011622
7257925080,7257925081,0.00011622
353194381,353194408,0.00011622
3279011087,3824954033,0.00011622
3825309538,3825309586,0.00011622
3785058068,3825309972,0.00011622
353193679,4580258481,0.00011622
3823124837,3823124838,0.00011622
414685905,5756267850,0.00011622
3811440761,4583165776,0.00011622
3819769830,11230505689,0.00011622
3820786037,3820786046,0.00011622
436862217,3823588115,0.00011622
3824953834,3824953838,0.00011622
387154717,798645174,0.00011622
3811441279,3811441292,0.00011622
3648333427,3648334028,0.00011622
3819770060,3823586890,0.00011622
4588303787,4588303788,0.00011622
3822999210,3822999562,0.00011622
3823586665,4569569202,0.00011622
3868066582,3868066609,0.00011622
436868050,11252413215,0.00011622
3811092376,3811092378,0.00011622
3811440652,3811440841,0.00011622
3867929844,3867929856,0.00011622
2930467440,3867929648,0.00011622
2451940615,2451940618,0.00011622
436848861,13055808840,0.00011622
436867716,3822999618,0.00011622
3819769422,3819769493,0.00011622
3785058064,3825309973,0.00011622
2451941053,4592891815,0.00011622
3855509868,3855510781,0.00011622
2451941032,4592872177,0.00011622
3811439590,4582135200,0.00011622
2147567622,4588269252,0.00011622
352994529,3823586800,0.00011622
9282422519,9301802433,0.00011622
8456568448,8457322986,0.00011622
436873114,3811629617,0.00011622
1969395198,2374823843,0.00011622
3811554313,3811554318,0.00011622
8087279215,9001157030,0.00011622
9283051945,9283051946,0.00011622
2322074424,10156195558,0.00011622
3825027072,4589470864,0.00011622
4582162951,4582165213,0.00011622
11257338560,11296428364,0.00011622
12234347102,12234347104,0.00011622
3819767791,3819767820,0.00011622
2451940618,3867929660,0.00011622
3820984140,3823349213,0.00011622
3823349556,4569556694,0.00011622
436810671,11230505732,0.00011622
8477772809,9283138042,0.00011622
436839039,3811441416,0.00011622
3811440285,3811440296,0.00011622
5863307794,5863307803,0.00011622
1949139222,2374838429,0.00011622
3811066701,3811066724,0.00011622
2374823817,3500755195,0.00011622
1949110892,4590051132,0.00011622
4714543112,4714543121,0.00011622
3823586580,4569569202,0.00011622
436689758,2139941762,0.00011622
1149547145,11252413240,0.00011622
5275160005,5282264839,0.00011622
2288721308,11944743264,0.00011622
3811140057,10678122765,0.00011622
3864845843,8481393228,0.00011622
4591827919,4591827920,0.00011622
2451940922,4592858371,0.00011622
12234347080,12234347082,0.00011622
3811140116,5273692793,0.00011622
2364556169,5861128812,0.00011622
353194173,3820983699,0.00011622
12533449039,12533449042,0.00011622
436825402,436825406,0.00011622
1969395241,2374823819,0.00011622
3048652633,3494553299,0.00011622
436835433,5235827850,0.00011622
2309932462,3811327176,0.00011622
3807475141,3807475200,0.00011622
3819769766,11296481771,0.00011622
3819769902,3819769990,0.00011622
3811156609,12234347032,0.00011622
355432282,2930463922,0.00011622
2309932440,4583493733,0.00011622
353194455,3823586641,0.00011622
2330771444,3339259194,0.00011622
436853792,1931790389,0.00011622
436845034,3811327156,0.00011622
3811552032,3811552036,0.00011622
3823586999,5279886141,0.00011622
3823586885,4580091946,0.00011622
3819769759,3819769821,0.00011622
4591816222,4591827918,0.00011622
353194204,4584660347,0.00011622
414685882,2532403755,0.00011622
3823587288,5281445624,0.00011622
436859663,8481393228,0.00011622
436810572,4584691357,0.00011622
3451482795,10951405278,0.00010169
4586273604,4586281850,0.00010169
353193935,3823587899,0.00010169
3825311840,12533522044,0.00010169
3811327172,11688945319,0.00010169
1133534478,3811629612,0.00010169
414683348,8460119046,0.00010169
3819768508,4584366362,0.00010169
3451482794,3451482993,0.00010169
3823586510,4580111217,0.00010169
5703055020,5703055122,0.00010169
2139941922,4645239942,0.00010169
3033951751,11688752955,0.00010169
4591424997,4591424998,0.00010169
3785058123,3825310843,0.00010169
3825309103,3825309105,0.00010169
9283138095,9283138101,0.00010169
4585783749,10203285920,0.00010169
3825309122,3825309136,0.00010169
5273692793,5281059752,0.00010169
4631204702,5287472049,0.00010169
3811139753,10678122647,0.00010169
5283403421,5284943471,0.00010169
356653359,3508122901,0.00010169
414686130,11204976883,0.00010169
436805774,436853683,0.00010169
3867929849,3868066425,0.00010169
436867708,3823125377,0.00010169
2139941831,2139941888,0.00010169
3824954278,3824954306,0.00010169
11944713931,11944713932,0.00010169
2147567569,2532403849,0.00010169
436837321,3867929740,0.00010169
3807475282,3807475300,0.00010169
3819768758,3819768784,0.00010169
4714543508,5277145132,0.00010169
3823586533,3823586589,0.00010169
11296481720,11296481736,0.00010169
436853386,436853387,0.00010169
3811439920,4581866838,0.00010169
2451940615,3867926955,0.00010169
3811524324,10676068115,0.00010169
2141596077,9030497570,0.00010169
2374838400,2374838652,0.00010169
3825310110,3825310126,0.00010169
3081352533,5338321810,0.00010169
2374823805,2374823839,0.00010169
2451940984,2451940992,0.00010169
355798666,355798962,0.00010169
3822997723,3822997751,0.00010169
436867902,3811554338,0.00010169
436873827,3819768516,0.00010169
414683302,7068970634,0.00010169
4586447576,8457322997,0.00010169
353194378,11230505704,0.00010169
5281045187,5281045188,0.00010169
436841517,3811434994,0.00010169
3811327166,3811327171,0.00010169
3967124565,4661321216,0.00010169
353193937,3823587159,0.00010169
3823349586,3823585036,0.00010169
4588269252,4588335487,0.00010169
3811140059,11984487713,0.00010169
2329648800,3864845856,0.00010169
2605603673,2881092181,0.00010169
9283051968,9944466192,0.00010169
1149288309,5041148383,0.00010169
2724391967,3317876664,0.00010169
2291782294,3811629675,0.00010169
3811092420,10678122647,0.00010169
436862293,3618644427,0.00010169
3822944612,3822944615,0.00010169
4714543134,4714543136,0.00010169
3811326456,3811326803,0.00010169
2605603658,2881092133,0.00010169
1833778320,11296481678,0.00010169
4591085867,9283138057,0.00010169
4583513367,4583517734,0.00010169
3074787542,3331239193,0.00010169
2329649117,3811440285,0.00010169
4592872174,10974501691,0.00010169
9301802435,13068180283,0.00010169
3309835034,3309835057,0.00010169
5282259466,8478453239,0.00010169
436868033,4588381131,0.00010169
2330771575,4592872169,0.00010169
448305113,4584639671,0.00010169
2329648821,9283051984,0.00010169
3991035411,4593833815,0.00010169
3819768616,4580498246,0.00010169
11228574127,11228575803,0.00010169
3811066886,3811066892,0.00010169
1949139236,2374838660,0.00010169
3431021293,9987573960,0.00010169
436852812,3855510458,0.00010169
5287045374,11230530747,0.00010169
436837171,436862108,0.00010169
2329648843,4591390419,0.00010169
4586281851,11252413109,0.00010169
2374823805,2374823813,0.00010169
436835481,3869600357,0.00010169
3309834964,3743639361,0.00010169
353194290,3823585033,0.00010169
4589998394,12536844481,0.00010169
3823586646,4569569202,0.00010169
2881099164,2881102884,0.00010169
3819768989,11228574116,0.00010169
2956978532,9282393213,0.00010169
2330771304,3825309468,0.00010169
3811326361,3811326405,0.00010169
3414087389,4688584730,0.00010169
2139867194,2139867263,0.00010169
2374838571,2374838706,0.00010169
3823124844,3823124845,0.00010169
3855509868,4100639084,0.00010169
9283051952,9283051953,0.00010169
3820984078,8509190313,0.00010169
2451940662,9987526936,0.00010169
2473255250,3798902280,0.00010169
3822944391,4584756062,0.00010169
4591742670,8477772798,0.00010169
4056367784,4056367785,0.00010169
436862477,1912547353,0.00010169
3460534386,3460537982,0.00010169
3819767594,3822944561,0.00010169
4634045560,4634045561,0.00010169
2329648799,3309835043,0.00010169
2956978527,2956978532,0.00010169
3819767647,4583513366,0.00010169
4593766429,4593779241,0.00010169
436825413,8478367051,0.00010169
436853387,4593695168,0.00010169
3820786203,3820786205,0.00010169
3074982874,4593695168,0.00010169
436854204,3823349778,0.00010169
2147567617,8476456955,0.00010169
11230530741,11230530755,0.00010169
4581738293,4581738298,0.00010169
355432282,2374750053,0.00010169
3823586335,3823586469,0.00010169
2451940622,3867929701,0.00010169
8477772798,8477772800,0.00010169
436776235,2881094700,0.00010169
436837161,3702193045,0.00010169
436826294,3825373107,0.00010169
3820786206,3820786220,0.00010169
3823587893,3823588079,0.00010169
436805774,9958232717,0.00010169
3811678439,3811678443,0.00010169
3074776037,4677757278,0.00010169
2329649098,2930525559,0.00010169
436877210,3868066385,0.00010169
307924211,2960308646,0.00010169
3648334225,4591827919,0.00010169
436835407,3868066318,0.00010169
436862060,4580507749,0.00010169
353193936,3823587159,0.00010169
10705638528,10705958861,0.00010169
3819768042,3819768044,0.00010169
2605603659,2605603665,0.00010169
3820984065,3820984091,0.00010169
3820786201,3820786205,0.00010169
436810572,436810573,0.00010169
1133534467,3823125040,0.00010169
4592872169,10974501690,0.00010169
2775071304,9379611610,0.00010169
436877210,436877211,0.00010169
3822999273,3823348624,0.00010169
3819770024,3823586798,0.00010169
3459655803,4581897914,0.00010169
3820984076,3822997734,0.00010169
355798268,355798962,0.00010169
3893042401,8154128183,0.00010169
3742400201,3742400205,0.00010169
3819769473,3819769503,0.00010169
3811067127,3811326361,0.00010169
436859669,4591748489,0.00010169
3811140078,3811140080,0.00010169
2204167381,3867926909,0.00010169
436718653,3034111472,0.00010169
436810135,3811440402,0.00010169
2721261123,2721262777,0.00010169
3811439901,3811439929,0.00010169
3823348722,5293309113,0.00010169
2141595962,2141596039,0.00010169
3822944576,4584761112,0.00010169
3309835034,3803564850,0.00010169
9301802433,11689066376,0.00010169
3785058262,3811434994,0.00010169
2291782294,4581906961,0.00010169
436862485,3825312047,0.00010169
445327414,2329649060,0.00010169
2421606544,4658609956,0.00010169
4588304089,11252413219,0.00010169
2329648912,3431021398,0.00010169
3811441297,3811441298,0.00010169
3309835009,3309835011,0.00010169
2329648920,2329648926,0.00010169
5295421465,11296481796,0.00010169
387154950,4309655467,0.00010169
3004846059,3819768169,0.00010169
3811067087,3811067118,0.00010169
11228575654,11296481755,0.00010169
436849320,3824954278,0.00010169
2139941913,3869599499,0.00010169
