osmid,y,x
3811067059,37.5927938,126.9193612
3811067061,37.5928292,126.9190822
3811067062,37.5928942,126.9185562
3811067063,37.5928627,126.9188109
3811067067,37.5929501,126.9205445
3811067070,37.5929855,126.9178968
3811067072,37.5929999,126.9207835
3811067073,37.593011,126.9212499
3811067075,37.5930572,126.9203126
3811067078,37.5931611,126.9209684
3811067080,37.5932558,126.9239173
3811067084,37.5933318,126.9217733
3811067087,37.593381,126.9230994
3811067088,37.5933843,126.9224658
3811067090,37.5934163,126.9212243
3811067092,37.5934547,126.9209689
3811067094,37.5935061,126.9206258
3811067095,37.5935355,126.920419
3811067096,37.59356,126.9202448
3811067097,37.5935767,126.920126
3811067098,37.5935819,126.9225143
3811067099,37.5935922,126.9200158
3811067101,37.5936175,126.9198358
3811067102,37.5936247,126.9197843
3811067103,37.5936572,126.9195538
3811067105,37.593697,126.9192703
3811067107,37.5937326,126.9190176
3811067110,37.5937507,126.9220242
3811067112,37.5937695,126.918755
3811067113,37.5937715,126.9218425
3811067114,37.5938569,126.921854
3811067118,37.5938975,126.9231165
3811067127,37.594028,126.9230942
3811067128,37.5942238,126.9203674
3811067130,37.5942821,126.9201442
3811067131,37.5943294,126.9199329
3811067134,37.5945164,126.9191648
3811067136,37.5945791,126.9189344
3811067137,37.5947847,126.9183039
3811078662,37.6002033,126.9210574
3811078663,37.6002368,126.9212175
3811078665,37.6005766,126.9206141
3811078666,37.6006642,126.9213254
3811078667,37.6007473,126.9223903
3811078671,37.6009288,126.9200473
3811078677,37.6011142,126.9202126
3811078679,37.6012875,126.9234609
3811078682,37.6013306,126.9249532
3811078686,37.601443,126.9242175
3811078689,37.6016269,126.9219075
3811078690,37.6016343,126.9217986
3811078691,37.6016494,126.921574
3811078693,37.6016708,126.9253264
3811078694,37.6016896,126.9209784
3811078696,37.6017406,126.9256659
3811078697,37.6018108,126.9247833
3811078698,37.6019298,126.9240195
3811078699,37.601938,126.9240571
3811078700,37.6019814,126.9255876
3811078701,37.6019965,126.9233221
3811078712,37.602192,126.9217302
3811078717,37.6024198,126.9233567
3811078722,37.6027698,126.9250301
3811078747,37.6044438,126.9219638
3811078752,37.6047426,126.9243204
3811078754,37.6047878,126.9227039
3811078755,37.605109,126.923949
3811092362,37.6030717,126.9269283
3811092363,37.6030762,126.9257653
3811092369,37.6034124,126.9271228
3811092371,37.6036324,126.9260819
3811092376,37.604191,126.9247987
3811092378,37.6045291,126.9252559
3811092381,37.6047013,126.9243562
3811092383,37.6047745,126.9282899
3811092384,37.6048039,126.925451
3811092387,37.6048816,126.924905
3811092390,37.6050141,126.9284886
3811092396,37.605096,126.9285602
3811092398,37.6051068,126.9274685
3811092399,37.6051101,126.9270183
3811092402,37.605142,126.9256715
3811092403,37.605147,126.9251497
3811092406,37.605223,126.9287544
3811092407,37.6052523,126.9278825
3811092408,37.6052612,126.9271174
3811092411,37.605387,126.9244116
3811092414,37.6054704,126.9264522
3811092415,37.605478,126.9272559
3811092417,37.6055012,126.9280382
3811092420,37.6055318,126.9235716
3811092423,37.6056114,126.9282305
3811092424,37.6056367,126.9260046
3811092425,37.6056709,126.926034
3811092426,37.6056731,126.9269512
3811092430,37.6057339,126.9255348
3811092436,37.6057995,126.9252645
3811092438,37.6058158,126.9266634
3811092442,37.6058278,126.9279027
3811092444,37.6059276,126.9262753
3811092452,37.6060615,126.9257415
3811092557,37.6061535,126.9255212
3811092561,37.6062628,126.9282993
3811092563,37.606279,126.9264062
3811092568,37.6063588,126.9247471
3811092572,37.6063516,126.92643
3811136150,37.602309,126.9281446
3811136151,37.6023656,126.9274756
3811136153,37.6026084,126.9305751
3811136154,37.6026822,126.9306274
3811139660,37.6028403,126.9309607
3811139662,37.6028603,126.9286322
3811139664,37.6028915,126.9282084
3811139666,37.6029399,126.9275525
3811139667,37.6029501,126.9274143
3811139671,37.6030366,126.9306804
3811139672,37.6030376,126.9312758
3811139673,37.6030774,126.9292949
3811139674,37.6031375,126.9286865
3811139675,37.6031379,126.9307295
3811139677,37.6033366,126.927447
3811139692,37.6045344,126.931735
3811139697,37.6046598,126.9308783
3811139700,37.6047209,126.9312398
3811139707,37.6044578,126.930408
3811139717,37.6051941,126.9326743
3811139719,37.6052632,126.9288373
3811139724,37.605373,126.9304456
3811139729,37.6055911,126.9323507
3811139730,37.605592,126.9296478
3811139740,37.6057947,126.9301177
3811139741,37.6058114,126.9301565
3811139743,37.605889,126.9318305
3811139744,37.6059212,126.9317748
3811139745,37.6059234,126.9276251
3811139746,37.6059408,126.9288005
3811139747,37.6059509,126.9304798
3811139748,37.6059819,126.9274326
3811139750,37.6060331,126.9306663
3811139753,37.6060803,126.9239021
3811139754,37.6060976,126.9270697
3811139860,37.6061835,126.9294911
3811139866,37.6062569,126.9274356
3811139867,37.6062585,126.9277968
3811139871,37.6062776,126.9283852
3811139873,37.6062808,126.9281197
3811139875,37.6062926,126.9312567
3811139880,37.6063403,126.9312743
3811139886,37.6064306,126.9260624
3811139889,37.6064721,126.9258622
3811139892,37.6065119,126.9256114
3811139893,37.6065282,126.9236182
3811139898,37.6065521,126.9253344
3811139900,37.6065899,126.9243834
3811139901,37.6065906,126.9250502
3811139904,37.6066172,126.9314341
3811139910,37.6066833,126.9324014
3811139911,37.6066884,126.9281143
3811139917,37.6067666,126.9298866
3811139919,37.606768,126.930155
3811139920,37.6067686,126.9302666
3811139921,37.6067692,126.9303771
3811139923,37.606776,126.9315493
3811139924,37.6067811,126.929556
3811139925,37.6067887,126.9280743
3811139930,37.6068027,126.9242357
3811139931,37.6068035,126.9291578
3811139932,37.6068063,126.9291136
3811139933,37.606808,126.9278256
3811139940,37.6068757,126.9259659
3811139942,37.6068806,126.9276538
3811139944,37.6068944,126.9245227
3811139947,37.6069093,126.9256953
3811139948,37.6069242,126.9232835
3811139951,37.6069392,126.9254163
3811139955,37.6069719,126.9246905
3811139956,37.6070156,126.9240879
3811139961,37.607098,126.9319143
3811139962,37.6071046,126.9309859
3811139963,37.6071321,126.928178
3811139966,37.6071686,126.9251105
3811139972,37.6071943,126.9235382
3811139973,37.6071968,126.9278828
3811139978,37.6072918,126.9305152
3811139979,37.6072928,126.9313857
3811139980,37.6073063,126.9276473
3811139983,37.6073546,126.9303659
3811139986,37.6073819,126.9303009
3811139987,37.607438,126.9238799
3811139989,37.6074147,126.9282981
3811139993,37.6074307,126.9301997
3811139994,37.6074513,126.9255204
3811139996,37.6074961,126.9261089
3811139998,37.6075288,126.9258531
3811140001,37.6075956,126.9298662
3811140005,37.6076736,126.9283396
3811140006,37.6076841,126.9273983
3811140007,37.6076979,126.9273521
3811140008,37.6077258,126.9258708
3811140011,37.6077237,126.9323083
3811140014,37.6077696,126.9245926
3811140017,37.6077841,126.9267882
3811140018,37.6078237,126.9302278
3811140023,37.6078961,126.9309332
3811140032,37.6079874,126.9285728
3811140036,37.6080163,126.9264799
3811140039,37.6080872,126.9252973
3811140042,37.6080966,126.9305365
3811140043,37.6081064,126.9280364
3811140044,37.6080729,126.9319735
3811140049,37.6082193,126.9275306
3811140057,37.6083883,126.9294737
3811140059,37.6084107,126.9301428
3811140064,37.6084474,126.9304786
3811140065,37.6084803,126.9265819
3811140066,37.6084988,126.9288142
3811140070,37.6085471,126.9286237
3811140071,37.6086635,126.9286666
3811140072,37.6086781,126.9282321
3811140074,37.6087306,126.929615
3811140078,37.6089473,126.9280953
3811140080,37.6089826,126.9286265
3811140082,37.6090146,126.9292556
3811140083,37.6090305,126.9295698
3811140084,37.6090481,126.929915
3811140086,37.6090704,126.9279925
3811140087,37.6090734,126.9304143
3811140096,37.6092317,126.9292085
3811140101,37.6093953,126.9289043
3811140102,37.6094112,126.9287533
3811140108,37.6096376,126.928373
3811140112,37.6097661,126.9298478
3811140115,37.6098089,126.9315963
3811140116,37.6098285,126.9316345
3811140119,37.6098826,126.9294772
3811140122,37.6100253,126.9320313
3811140126,37.6108328,126.9314975
3811155089,37.6012918,126.933834
3811155092,37.6014149,126.9327704
3811155095,37.6014754,126.9324864
3811155098,37.60153,126.9301233
3811155100,37.6015585,126.9334616
3811155106,37.6016958,126.9297993
3811155107,37.601782,126.9293788
3811155108,37.6017856,126.9329796
3811155109,37.6018377,126.9328246
3811155110,37.601872,126.9327227
3811155115,37.60205,126.9298531
3811155120,37.6021324,126.9319445
3811155123,37.6022296,126.9316901
3811155126,37.6023126,126.9320148
3811155129,37.6025051,126.9320919
3811155132,37.6025479,126.9350252
3811155135,37.6026622,126.9335134
3811155139,37.6028743,126.9339457
3811155143,37.6029913,126.9341788
3811155144,37.603004,126.9339479
3811156558,37.603391,126.9337377
3811156561,37.6037825,126.9344928
3811156564,37.6038187,126.9334789
3811156567,37.603875,126.9338448
3811156575,37.6041892,126.9340953
3811156579,37.6043305,126.9332388
3811156586,37.6045142,126.9336067
3811156591,37.6047109,126.9339863
3811156594,37.6048962,126.9332166
3811156597,37.6050424,126.9345204
3811156600,37.6054131,126.933118
3811156601,37.6054588,126.9332682
3811156609,37.6060371,126.9338682
3811156610,37.6060539,126.9323863
3811156611,37.6062282,126.9327535
3811156623,37.6065973,126.9323428
3811156624,37.606701,126.9333025
3811325350,37.5933992,126.9213355
3811325351,37.5935614,126.9213553
3811325354,37.5940396,126.9223494
3811326361,37.5942065,126.9230706
3811326389,37.5946076,126.9228566
3811326390,37.5946126,126.9229623
3811326399,37.5946768,126.9256402
3811326405,37.594707,126.9241151
3811326407,37.5947458,126.9252666
3811326411,37.5948109,126.9249142
3811326417,37.5948756,126.9245642
3811326456,37.5951669,126.9228993
3811326564,37.5952544,126.9185789
3811326623,37.5958294,126.9256679
3811326647,37.5959898,126.9253315
3811326656,37.5960367,126.9249575
3811326766,37.5960711,126.9202002
3811326793,37.5963504,126.9193762
3811326803,37.5964913,126.9236918
3811326815,37.5967776,126.9228801
3811326820,37.5968951,126.9225229
3811326825,37.5970183,126.9218747
3811326840,37.5974833,126.9251725
3811326842,37.5975382,126.9212082
3811326843,37.5975468,126.9233603
3811326844,37.5975527,126.9206946
3811326847,37.5976479,126.92316
3811326849,37.5977039,126.920376
3811326850,37.597705,126.9230467
3811326856,37.5978514,126.9246066
3811326963,37.5979667,126.9225282
3811326971,37.5980539,126.9230405
3811326972,37.5981257,126.9272302
3811326988,37.5982126,126.9243588
3811326992,37.5982352,126.9231787
3811327001,37.5983196,126.9245062
3811327003,37.5983301,126.9242193
3811327004,37.5983317,126.9250971
3811327011,37.598379,126.9228778
3811327013,37.5984279,126.9222686
3811327017,37.5984546,126.9227194
3811327020,37.5984705,126.9249192
3811327021,37.5984717,126.9244014
3811327023,37.5985185,126.9248607
3811327037,37.598606,126.9224024
3811327045,37.5986763,126.9246646
3811327046,37.598682,126.9253325
3811327048,37.5986984,126.9210782
3811327057,37.598783,126.923596
3811327061,37.5988557,126.9259095
3811327062,37.598877,126.9250654
3811327063,37.5988841,126.923673
3811327066,37.5989313,126.9232908
3811327072,37.5990041,126.9231409
3811327073,37.5986565,126.9270419
3811327074,37.5990322,126.9248329
3811327079,37.5991064,126.9274232
3811327081,37.599112,126.9213829
3811327086,37.599162,126.9261725
3811327087,37.5991651,126.9228096
3811327091,37.5991988,126.9255119
3811327094,37.5992497,126.9242736
3811327097,37.5992877,126.9244501
3811327100,37.5993156,126.9273612
3811327101,37.5993289,126.9253495
3811327103,37.5993989,126.9258926
3811327106,37.5994179,126.9230365
3811327107,37.5994362,126.9236949
3811327109,37.5994662,126.9272755
3811327110,37.5994699,126.9252968
3811327114,37.5995245,126.9264837
3811327115,37.5995478,126.9257167
3811327121,37.5996345,126.926315
3811327123,37.5996787,126.9252953
3811327129,37.5997227,126.9266504
3811327136,37.599831,126.9252972
3811327142,37.5998634,126.9230903
3811327151,37.5999745,126.9229356
3811327153,37.6000245,126.9241023
3811327156,37.6000732,126.9268381
3811327164,37.600165,126.9248028
3811327166,37.6002622,126.9252872
3811327171,37.6005206,126.9264871
3811327172,37.6006531,126.9232118
3811327174,37.6009372,126.9245532
3811327176,37.6013009,126.9262802
3811440459,37.5834558,126.9167992
3811440472,37.5835599,126.9193454
3811440473,37.5835694,126.9165137
3811440474,37.5835803,126.9170903
3811440475,37.583582,126.9167374
3811440476,37.5835887,126.9204236
3811440492,37.5838158,126.9215322
3811440493,37.5838165,126.9192579
3811440509,37.5839582,126.9216645
3811440517,37.5840269,126.9215313
3811440518,37.584017,126.9210641
3811440522,37.5840842,126.9191665
3811440534,37.5841797,126.9163431
3811440536,37.5841343,126.9159545
3811440538,37.5842073,126.9196068
3811440543,37.5842324,126.9168474
3811440545,37.5842453,126.9169797
3811440550,37.5842776,126.9158067
3811440554,37.5842876,126.9198734
3811440555,37.5842931,126.9157889
3811440556,37.5843007,126.9208601
3811440557,37.5843012,126.9190925
3811440584,37.5846088,126.9158729
3811440588,37.5847315,126.9196347
3811440603,37.5847756,126.9182845
3811440608,37.5848136,126.9204348
3811440610,37.584817,126.9158795
3811440638,37.5850856,126.9168068
3811440645,37.5851384,126.9204805
3811440647,37.5851435,126.9211991
3811440648,37.5851452,126.9174394
3811440654,37.5852004,126.916493
3811440761,37.5852376,126.9188035
3811440762,37.585255,126.917773
3811440767,37.5852773,126.9161574
3811440769,37.5853065,126.9211154
3811440775,37.5853177,126.9204978
3811440782,37.5853655,126.9194237
3811440785,37.5853763,126.9206539
3811440790,37.5854048,126.9193586
3811440801,37.5854718,126.9167624
3811440802,37.5854755,126.9197087
3811440806,37.5855001,126.9201188
3811440812,37.5855228,126.9184759
3811440813,37.5855242,126.920771
3811440825,37.5856085,126.9188024
3811440830,37.5856284,126.9203826
3811440840,37.5856626,126.9198822
3811440849,37.5857128,126.9192329
3811441078,37.5859054,126.9182647
3811441086,37.5859371,126.9186638
3811441094,37.5859698,126.9178219
3811441101,37.5859884,126.922017
3811441107,37.5860178,126.9175187
3811441121,37.586117,126.9204817
3811441135,37.5862196,126.9213403
3811441156,37.5863418,126.9181949
3811441162,37.586369,126.9197634
3811441163,37.5863791,126.9209041
3811441164,37.5863807,126.917671
3811441172,37.5862956,126.9168057
3811441174,37.5864205,126.9184603
3811441178,37.5864358,126.9175004
3811441179,37.5864465,126.9185496
3811441185,37.5864622,126.9218034
3811441186,37.586466,126.916029
3811441192,37.5865101,126.9207043
3811441199,37.5865626,126.9199624
3811441205,37.5866131,126.9170814
3811441215,37.5867276,126.9192154
3811441217,37.5867417,126.916217
3811441230,37.5868854,126.9150062
3811441231,37.5868908,126.9193266
3811441237,37.5869855,126.9144713
3811441239,37.5870063,126.9155671
3811441245,37.5870323,126.9203279
3811441248,37.5870403,126.9141639
3811441250,37.5870483,126.9152605
3811441253,37.5870616,126.9189109
3811441254,37.5870662,126.9203731
3811441260,37.5871496,126.9144776
3811441265,37.5871776,126.9141957
3811441268,37.5871962,126.918139
3811441279,37.5872078,126.919504
3811441280,37.5872826,126.9170968
3811441281,37.5873149,126.9207063
3811441282,37.5873294,126.9174431
3811441287,37.5873434,126.9190019
3811441292,37.5873969,126.91909
3811441293,37.587403,126.9196647
3811441294,37.5874084,126.9202312
3811441296,37.5874452,126.9197133
3811441297,37.5874465,126.9159393
3811441298,37.5874825,126.9156886
3811441300,37.5875098,126.9154982
3811441302,37.5875272,126.9153774
3811441305,37.58761,126.919903
3811441307,37.5876157,126.9147606
3811441308,37.5876248,126.914697
3811441309,37.5876384,126.918561
3811441318,37.5877612,126.9137472
3811441319,37.5878037,126.9155393
3811441320,37.5878263,126.9187056
3811441321,37.5878382,126.9181235
3811441323,37.587896,126.9179968
3811441326,37.5879257,126.9254836
3811441327,37.5879323,126.9187872
3811441329,37.5879526,126.9160526
3811441336,37.5879771,126.9148219
3811441340,37.5880067,126.9198134
3811441341,37.5880085,126.9192413
3811441343,37.58801,126.9144793
3811441345,37.5880268,126.9155942
3811441348,37.5880741,126.9174719
3811441351,37.5881334,126.9139714
3811441352,37.5881682,126.9138281
3811441354,37.5881872,126.9171292
3811441355,37.5882212,126.9149085
3811441360,37.5882683,126.9145782
3811441366,37.5883901,126.9161493
3811441370,37.5884141,126.9149768
3811441376,37.588509,126.9147899
3811441378,37.5885101,126.9150109
3811441382,37.5884161,126.9185435
3811441385,37.5886554,126.9180102
3811441388,37.5886846,126.915417
3811441392,37.5887691,126.9177039
3811441394,37.5887736,126.9188164
3811441395,37.5888219,126.9175617
3811441400,37.5889104,126.9147114
3811441416,37.5892528,126.9155067
3811441420,37.5893026,126.9140336
