osmid,y,x
3550731052,37.5576944,126.9356475
3550731053,37.5581303,126.9352937
3550731054,37.5576895,126.9359586
3550731055,37.5585254,126.9359854
3550731058,37.5585286,126.9353014
3617050506,37.5555198,126.9368586
3618644427,37.5576694,126.9372496
3618648886,37.5581124,126.9372624
3618648887,37.5578361,126.9377753
3618648888,37.5586159,126.9373055
3618648891,37.5589222,126.9379212
3618648996,37.5582133,126.9382715
3648333425,37.5574323,126.9553201
3648333427,37.5577687,126.9531406
3648333526,37.5572947,126.9531868
3648333528,37.5585864,126.9524315
3648334028,37.5577046,126.9519151
3648334225,37.5589649,126.9565525
3648412325,37.5650252,126.9521081
3743689822,37.5570975,126.9342385
3743689823,37.5567235,126.93403
3743691928,37.5569085,126.933511
3743710000,37.5584785,126.9329647
3743710007,37.5575091,126.9317742
3743710008,37.5578215,126.9319125
3743710009,37.5586164,126.933189
3743710010,37.5589479,126.9330132
3743710011,37.5591615,126.933213
3743710012,37.55973,126.9325655
3743710013,37.5593769,126.9326412
3743710014,37.5594878,126.9324274
3743710015,37.5599768,126.9319059
3743710016,37.559671,126.9316501
3743710017,37.5593165,126.9313745
3743710018,37.560036,126.9305673
3743710019,37.560009,126.9306957
3743710020,37.5601044,126.9316617
3743710021,37.5602142,126.9317433
3743710024,37.560784,126.930131
3743712525,37.5603721,126.9301914
3743712526,37.5607766,126.9298391
3743712528,37.5605243,126.9301691
3743712529,37.5605832,126.9306936
3743712530,37.5605517,126.9304137
3743712531,37.5606266,126.9304042
3743712532,37.5608543,126.9308974
3743712533,37.5609198,126.9311445
3743712534,37.5610135,126.9311024
3743712537,37.560568,126.930961
3743712540,37.5603782,126.9272875
3743712541,37.56039,126.9271026
3743712543,37.5606471,126.928756
3743712544,37.5602429,126.9286435
3743712546,37.5603048,126.9281444
3743712547,37.5608002,126.9284127
3743712550,37.5612819,126.9281083
3743712552,37.5615254,126.9279685
3743712558,37.5613574,126.9288988
3743712559,37.5610741,126.9283724
3743712561,37.5608656,126.9292154
3743712564,37.559737,126.9323484
3743712565,37.5585125,126.9290343
3743712566,37.5583544,126.9296687
3743712567,37.5579344,126.9304378
3743712569,37.5581255,126.9308602
3743712572,37.5578394,126.9303852
3743712574,37.5576908,126.9308547
3743712578,37.5589048,126.9299638
3743712579,37.5584541,126.9292686
3743712580,37.5586965,126.9294116
3743712581,37.5588474,126.9301328
3743712582,37.5587221,126.930058
3743712583,37.558705,126.9302883
3743712584,37.5585136,126.9301113
3743712585,37.5584753,126.930519
3743712586,37.5583882,126.9303853
3743712587,37.558586,126.9306991
3743712588,37.5591431,126.9301787
3743712596,37.5589474,126.9296929
3743712598,37.5592069,126.9298931
3743712599,37.5588593,126.9283641
3743712607,37.5584815,126.9290156
3743712608,37.5585628,126.9287511
3749753642,37.5599617,126.9369225
3785056723,37.5598574,126.9455379
3785056754,37.5619593,126.9423924
3785057868,37.5627641,126.9310905
3785057913,37.565238,126.9326685
3785057923,37.5661267,126.9316855
3785057930,37.56642,126.928323
3785057934,37.5666822,126.929555
3785057947,37.5669515,126.9281966
3785057948,37.5670287,126.9291044
3785058057,37.5673579,126.9286917
3785058058,37.5671943,126.9325574
3785058061,37.5674781,126.9274862
3785058064,37.5673875,126.9313559
3785058066,37.5678781,126.9280427
3785058068,37.5681405,126.930959
3785058070,37.5683653,126.9299674
3785058073,37.5689264,126.9282183
3785058080,37.5693103,126.9262417
3785058081,37.5693877,126.9291106
3785058086,37.5695477,126.9240969
3785058089,37.5699689,126.9301764
3785058097,37.5707177,126.9227627
3785058099,37.5709533,126.929351
3785058104,37.5712426,126.9299232
3785058106,37.5713328,126.9274506
3785058107,37.5714491,126.9218259
3785058110,37.5716903,126.9232617
3785058116,37.571907,126.9285506
3785058123,37.572211,126.9291145
3785058124,37.5722578,126.9228846
3785058135,37.5730067,126.9269154
3785058136,37.572849,126.9285297
3785058137,37.572923,126.9365522
3785058145,37.5733468,126.9241729
3785058147,37.5737232,126.9254798
3785058148,37.5738479,126.9364207
3785058151,37.5742887,126.9221954
3785058257,37.5756222,126.9353412
3785058258,37.5760027,126.9362003
3785058262,37.5768869,126.9282372
3785058268,37.5772094,126.9288515
3785058270,37.5774536,126.9231165
3785058271,37.5775813,126.9254193
3785058279,37.5788946,126.9277729
3785058284,37.5794615,126.9268504
3803564850,37.558113,126.9359777
3811434985,37.5759187,126.926405
3811434986,37.5763931,126.9260934
3811434987,37.5764393,126.9253749
3811434991,37.5766645,126.9257931
3811434992,37.5767681,126.9268171
3811434994,37.5766687,126.9278214
3811434995,37.5768744,126.9267542
3811434996,37.5768908,126.9261777
3811434997,37.5769679,126.9275728
3811434998,37.5770807,126.9274774
3811435000,37.5770304,126.9285106
3811435001,37.5771967,126.9273793
3811435003,37.5772583,126.9281268
3811435004,37.5772614,126.924806
3811435005,37.5773061,126.9239661
3811435007,37.5773803,126.9264547
3811435008,37.5773966,126.9234989
3811435009,37.5774199,126.9250903
3811435011,37.5774033,126.9277804
3811435017,37.5775703,126.9280816
3811435021,37.5776637,126.9269839
3811435022,37.5776797,126.9242257
3811435023,37.5777128,126.9262579
3811435027,37.5777548,126.9242786
3811435028,37.577754,126.9257157
3811435029,37.5777798,126.9264614
3811435030,37.5778067,126.9278765
3811435032,37.57784,126.9232013
3811435033,37.5778434,126.925162
3811435034,37.5778815,126.9267993
3811435037,37.5779452,126.9245478
3811435040,37.5780443,126.9218187
3811435042,37.5780178,126.9254488
3811435044,37.5780811,126.9271809
3811435048,37.5781323,126.9248282
3811435052,37.5782348,126.92292
3811435056,37.5783329,126.9258915
3811439561,37.5784081,126.9188876
3811439565,37.5784721,126.9253559
3811439567,37.5784693,126.9244784
3811439570,37.5785529,126.926222
3811439574,37.5785655,126.9225625
3811439577,37.5786161,126.922657
3811439586,37.5787844,126.92657
3811439590,37.5788156,126.9241122
3811439593,37.5788065,126.9249666
3811439601,37.5790078,126.9244123
3811439606,37.5791243,126.9254394
3811439610,37.5791499,126.9246274
3811439619,37.5793078,126.9236302
3811439621,37.5793293,126.9280044
3811439629,37.579464,126.923879
3811439634,37.5795755,126.9276865
3811439638,37.5796483,126.9271343
3811439640,37.5796728,126.9266426
3811439646,37.5797568,126.9286617
3811439647,37.5797625,126.9186705
3811439648,37.5797841,126.9255751
3811439860,37.5799197,126.9257788
3811439863,37.5799312,126.9125631
3811439865,37.5799964,126.9258972
3811439866,37.5800296,126.928393
3811439875,37.5801209,126.9190698
3811439876,37.5803231,126.9194266
3811439877,37.5801465,126.9270507
3811439878,37.5801673,126.9261563
3811439883,37.5802265,126.9159435
3811439886,37.5802483,126.92695
3811439889,37.5802911,126.9191489
3811439897,37.5804199,126.9161952
3811439899,37.5804408,126.9212247
3811439901,37.580433,126.9252609
3811439902,37.5804609,126.9192507
3811439908,37.5805354,126.9163455
3811439910,37.5805487,126.9190495
3811439913,37.5806106,126.9278222
3811439915,37.5806558,126.9146128
3811439920,37.5807126,126.9147625
3811439924,37.5807374,126.9215272
3811439927,37.5808023,126.9276338
3811439929,37.5808078,126.9258021
3811439934,37.5808364,126.9220304
3811439945,37.5809721,126.9173746
3811439946,37.5809739,126.9227408
3811439947,37.5809956,126.9169442
3811439948,37.5809845,126.9155438
3811439952,37.5810052,126.9200922
3811439957,37.5810382,126.9193846
3811439958,37.5810407,126.9207226
3811439959,37.5810493,126.9273911
3811439962,37.5810549,126.9166167
3811439963,37.5809925,126.9188996
3811439964,37.5810611,126.9178986
3811439967,37.5811138,126.9219534
3811439968,37.5811192,126.9148869
3811439969,37.5811242,126.9160007
3811439974,37.581169,126.9159531
3811439975,37.5811764,126.9166597
3811439976,37.5811793,126.9242425
3811439980,37.5812249,126.9203171
3811439985,37.5812599,126.9178183
3811439986,37.5812684,126.926469
3811439988,37.5812843,126.9181822
3811439990,37.5812923,126.9213947
3811439994,37.5813732,126.9192395
3811439995,37.5813742,126.9164414
3811440003,37.5814509,126.9166064
3811440004,37.5814583,126.9238379
3811440005,37.5814923,126.9175382
3811440008,37.5815151,126.9160422
3811440009,37.5815175,126.9171806
3811440011,37.5815224,126.922577
3811440012,37.5815465,126.9158646
3811440013,37.5815502,126.9212721
3811440014,37.5815506,126.9250406
3811440016,37.5816757,126.9156492
3811440017,37.5816096,126.9143025
3811440021,37.5816269,126.9173927
3811440022,37.5816501,126.9151277
3811440023,37.5816601,126.9174588
3811440024,37.5816623,126.919738
3811440025,37.5816646,126.9154235
3811440026,37.5816666,126.9171106
3811440028,37.5816828,126.917847
3811440029,37.581685,126.9206114
3811440034,37.5817404,126.923803
3811440036,37.5817648,126.9162633
3811440037,37.5817698,126.9163881
3811440038,37.5817812,126.919098
3811440039,37.5817845,126.9156149
3811440040,37.5817881,126.9224977
3811440042,37.5817894,126.9177081
3811440043,37.5817903,126.9271421
3811440044,37.5817997,126.9211534
3811440045,37.5817892,126.9185821
3811440046,37.5818533,126.9245039
3811440047,37.5818618,126.9142748
3811440049,37.5818694,126.9197929
3811440050,37.5818763,126.9214388
3811440052,37.5818932,126.9181038
3811440055,37.5819303,126.9155774
3811440056,37.5819394,126.924364
3811440257,37.5819529,126.9217632
3811440259,37.5819802,126.9242816
3811440266,37.5820046,126.9264449
3811440268,37.582011,126.922086
3811440269,37.5820163,126.9169465
3811440272,37.5820241,126.918772
3811440273,37.5820285,126.9237837
3811440274,37.5820356,126.9241989
3811440275,37.5820753,126.9224119
3811440276,37.5820815,126.9175808
3811440280,37.5821226,126.9136958
3811440281,37.5821408,126.9227378
3811440284,37.5821804,126.9250162
3811440285,37.5822869,126.9238234
3811440287,37.5821935,126.9145201
3811440288,37.5821989,126.9267489
3811440289,37.5821996,126.9230676
3811440290,37.5821999,126.9262497
3811440296,37.582257,126.9233897
3811440299,37.5822714,126.9155088
3811440300,37.5822775,126.9205761
3811440308,37.5823504,126.9151666
3811440311,37.5823613,126.9253299
3811440314,37.5823772,126.9165784
3811440318,37.5825334,126.9178699
3811440320,37.5824329,126.9148093
3811440327,37.5824661,126.9199512
3811440329,37.5824868,126.9209101
3811440330,37.5824903,126.9198714
3811440336,37.5825383,126.9155774
3811440345,37.58261,126.9166784
3811440347,37.5826395,126.9246117
3811440351,37.5826891,126.9190738
3811440368,37.5827979,126.9149412
3811440375,37.5828687,126.9196509
3811440383,37.5828943,126.9163852
3811440387,37.5829171,126.9136045
3811440394,37.5829366,126.9179259
3811440397,37.5829414,126.9143814
3811440402,37.5829745,126.9254754
3811440403,37.5829512,126.9276063
3811440407,37.5830034,126.9231647
3811440409,37.5830098,126.9144285
3811440411,37.5830253,126.9195184
3811440413,37.5830429,126.9124124
3811440414,37.5830474,126.9265314
3811440418,37.5830727,126.9155004
3811440430,37.5832196,126.9243421
3811440437,37.583299,126.9184781
3811440453,37.583417,126.9151236
3811440456,37.5834231,126.926163
3811440462,37.5834692,126.9128581
3811440469,37.5835333,126.9270297
3811440479,37.5836307,126.9146354
3811440480,37.5836412,126.9259491
3811440482,37.5836611,126.9155212
3811440486,37.5837306,126.9114404
3811440487,37.5837356,126.9153395
3811440498,37.5838779,126.9225645
3811440499,37.5838858,126.9222204
3811440506,37.5839491,126.9157097
3811440508,37.5839559,126.9232368
3811440513,37.5840064,126.9265495
3811440520,37.5840553,126.9155563
3811440527,37.5841263,126.9134793
3811440528,37.584129,126.9118742
3811440546,37.5842471,126.9152796
3811440548,37.5842601,126.9228176
3811440551,37.5842777,126.913129
3811440553,37.5842888,126.9151895
3811440562,37.5843956,126.9152514
3811440568,37.5844489,126.9151153
3811440569,37.5845042,126.9146937
3811440581,37.5845989,126.9123859
3811440585,37.584621,126.9133882
3811440587,37.5846662,126.9156388
3811440589,37.5846792,126.9237833
3811440590,37.584684,126.9140601
3811440595,37.5847159,126.9262804
3811440598,37.5847291,126.915584
3811440607,37.5848056,126.9149062
3811440612,37.5848394,126.9118414
3811440621,37.5848975,126.9265188
3811440624,37.584922,126.9149885
3811440625,37.5849329,126.9272147
3811440629,37.5849836,126.9234815
3811440631,37.5850054,126.9144287
3811440634,37.585041,126.9267502
3811440636,37.5850545,126.9143115
3811440644,37.5851018,126.9151135
3811440650,37.5851669,126.9257555
3811440652,37.5851673,126.9232994
3811440760,37.5852357,126.923867
3811440763,37.5852633,126.9138235
3811440781,37.5853559,126.9152751
3811440783,37.5853748,126.9249417
3811440788,37.5853801,126.9241478
3811440794,37.5854238,126.9259099
3811440798,37.5854414,126.9145816
3811440804,37.5854909,126.9133087
3811440809,37.5855122,126.9240539
3811440818,37.5855618,126.9257555
3811440819,37.5855741,126.9248954
3811440828,37.5856257,126.9147103
3811440837,37.585657,126.9147322
3811440839,37.58566,126.9140923
3811440841,37.5856702,126.9239758
