u,v,highway,oneway,length,bridge,tunnel
3825027398,3825027427,residential,0,39.055992878464096,0,0
3825027398,3825027360,residential,0,34.73897589741783,0,0
3825027400,3825027395,residential,0,64.48438054133541,0,0
3825027404,3825027378,residential,0,35.82145441571973,0,0
3825027404,3825027277,residential,0,136.4874770551347,0,0
3825027404,3825027456,residential,0,48.52935799670985,0,0
3825027405,3825027420,residential,0,54.27763869124627,0,0
3825027405,2300585373,residential,0,48.269560358812384,0,0
3825027405,3825027323,residential,0,61.27162514341399,0,0
3825027408,4588400351,residential,0,5.132230685538808,0,0
3825027408,3825027440,residential,0,47.01997395451233,0,0
3825027408,3825027307,residential,0,85.25391905588867,0,0
3825027420,3825027405,residential,0,54.27763869124627,0,0
3825027420,3825027333,residential,0,62.97952440721153,0,0
3825027420,2300585371,residential,0,25.51337815679383,0,0
3825027427,4588400351,residential,0,20.3782080283116,0,0
3825027427,3825027450,residential,0,18.70830294510221,0,0
3825027427,3825027468,residential,0,61.07338353689918,0,0
3825027427,3825027398,residential,0,39.055992878464096,0,0
3825027433,3825027436,residential,0,16.30711212171014,0,0
3825027433,3825027478,residential,0,85.04090419456153,0,0
3825027433,3825027464,residential,0,27.212420924972687,0,0
3825027436,3825027433,residential,0,16.30711212171014,0,0
3825027436,3825027456,residential,0,49.5676697549443,0,0
3825027436,3825027378,residential,0,61.680542655618275,0,0
3825027440,3825027468,residential,0,18.939214985250082,0,0
3825027440,3825027451,residential,0,50.69532228082696,0,0
3825027440,3825027408,residential,0,47.01997395451234,0,0
3825027450,3825027427,residential,0,18.70830294510221,0,0
3825027450,3825027478,residential,0,36.05529727051608,0,0
3825027450,3825027372,residential,0,79.28961032302863,0,0
3825027451,3825027268,residential,0,139.8848948854823,0,0
3825027451,3825027481,residential,0,34.78040658849791,0,0
3825027451,3825027440,residential,0,50.69532228082696,0,0
3825027455,3825027477,residential,0,42.097367575737785,0,0
3825027456,3825027404,residential,0,48.52935799670985,0,0
3825027456,3825027436,residential,0,49.56766975494429,0,0
3825027456,3825027510,residential,0,81.90173880122207,0,0
3825027464,3825027486,residential,0,117.81011306282187,0,0
3825027464,3825027433,residential,0,27.21242092497269,0,0
3825027464,3825027485,residential,0,28.817106181144954,0,0
3825027468,3825027440,residential,0,18.939214985250082,0,0
3825027468,3825027475,residential,0,37.39403458288491,0,0
3825027468,3825027427,residential,0,61.07338353689917,0,0
3825027475,3825027525,residential,0,103.84765617246325,0,0
3825027475,3825027481,residential,0,20.94304265775683,0,0
3825027475,3825027468,residential,0,37.39403458288491,0,0
3825027477,3825027455,residential,0,42.09736757573778,0,0
3825027477,3825027346,residential,0,133.70449588816882,0,0
3825027477,4588400002,residential,0,8.97724549047733,0,0
3825027478,3825027433,residential,0,85.04090419456153,0,0
3825027478,3825027486,residential,0,11.535104211175959,0,0
3825027478,3825027450,residential,0,36.05529727051608,0,0
3825027481,3825027451,residential,0,34.78040658849791,0,0
3825027481,3825027519,residential,0,36.5640664489108,0,0
3825027481,3825027475,residential,0,20.94304265775683,0,0
3825027485,3825027464,residential,0,28.817106181144954,0,0
3825027486,3825027478,residential,0,11.535104211175959,0,0
3825027486,3825027525,residential,0,75.82895777221515,0,0
