u,v,highway,oneway,length,bridge,tunnel,avg_height,avg_slope,lanes,width,up_lanes,down_lanes,surface
356651268,2374823841,residential,0,69.78047016681538,0,0,9.299999714999998,0.8102855033136835,2,2.0,1,1,asphalt
356653356,3494544693,tertiary,0,47.27094764227524,0,0,11.845000265,6.086811001103279,2,2.0,1,1,asphalt
356653356,356653358,residential,1,23.99636416766492,0,0,15.06000042,10.22690451175275,1,2.0,1,0,asphalt
356653358,355129297,residential,0,245.06755697708263,0,0,11.845000265,6.086811001103279,2,2.0,1,1,asphalt
356653358,356653359,residential,1,12.205828177068312,0,0,15.06000042,10.22690451175275,1,2.0,1,0,asphalt
356653359,2139867190,residential,1,18.123668800354977,0,0,11.28000021,5.29584519033035,1,2.0,1,0,asphalt
356653359,3508122901,residential,0,83.94978600549926,0,1,11.28000021,5.29584519033035,4,3.0,4,0,asphalt
357763810,355433088,residential,0,76.49231245401593,0,0,8.600000385000001,3.898451005262866,2,2.0,2,0,asphalt
357763810,355129299,residential,0,110.50688392101068,0,0,8.43000031,0.0832097480661093,2,2.0,1,1,paving_stones
357763810,355432933,residential,0,161.51240120757677,0,0,8.5250001,0.2000239783668813,2,2.0,2,0,asphalt
387153848,2139941847,trunk,1,546.759939959351,1,0,6.765000105,0.254390591383734,1,3.0,1,0,asphalt
387153860,2139941882,trunk,1,41.00546191680858,1,0,7.785000085,17.327418216275813,1,4.0,1,0,asphalt
387154319,387154518,trunk_link,1,91.26212439311055,0,0,14.17500019,6.365641721319799,1,4.0,1,0,asphalt
387154517,387154698,trunk,1,96.2094729925595,0,0,9.7249999,3.5795558235477185,1,4.0,1,0,asphalt
387154518,436718632,trunk_link,1,340.0158334093421,0,0,14.17500019,6.365641721319799,1,1.0,1,0,concrete
387154518,387154717,trunk_link,1,236.773488680168,0,0,16.77000046,4.404120012952216,1,1.0,1,0,asphalt
387154698,387154700,trunk_link,1,67.7122574890492,0,0,12.89499998,5.617663570879813,1,1.0,1,0,asphalt
387154698,796137310,trunk,1,330.7244370176647,1,0,12.43499994,8.72345111663105,1,1.0,1,0,asphalt
387154700,387154705,trunk_link,1,146.65474442994412,1,0,13.92500019,5.077632138528546,1,2.0,1,0,asphalt
